Climate change,Commodity,Fisheries impact,Freshwater acidification,Freshwater ecotoxicity,Freshwater eutrophication,Ionizing radiations,Land occupation,Land transformation,Marine acidification,Marine ecotoxicity,Marine eutrophication,Photochemical ozone,Terrestrial acidification,Terrestrial ecotoxicity,Thermally polluted water,Water availability freshwater,Water availability terrestrial,Source,Reference product
0.5365942495748842,Cu concentrate from Au mine,7.197063317729183e-19,0.0130430442972374,0.1862539719250039,0.0001912805021672,2.1423133005751224e-10,0.1457633894612145,0.4379029428560279,0.16396618304602542,5.952136922216967e-07,0.0067065584920675,0.0530849891112259,0.0890637870418304,0.0217255815196309,0.0012256961984501,2.1093337073410656e-05,3.8015765302115457e-05,Ecoinvent,Cu concentrate
0.615876069007985,Cu concentrate from Cu mine,6.860954505949361e-19,0.0305805113049323,8.26199148317159,0.0001319180467297,1.299223717579863e-09,0.5310157186493746,1.0598634120568975,0.1836937093385077,7.817670855595347e-06,0.0109233504465693,0.1774380669244061,0.2572813919519928,0.28534646743204,0.0006733846996375,3.819405164215677e-05,7.486520938339559e-05,Ecoinvent,Cu concentrate
1493.0410351606233,Au-Ag ingot,2.002539430416293e-15,36.29148169752274,518.2404083535405,0.5322264361887591,5.960857427023273e-07,405.5778245977384,1218.438495660606,456.22598409616415,0.0016561460462387,18.66059360587341,147.70577076021098,247.81459943949864,60.450114649904044,3.410425655098075,0.0586909377852329,0.1057765680983542,Ecoinvent,Doré
0.24013253537503979,Pb concentrate,3.220774553645905e-19,0.0058369228951489,0.0833509460644384,8.560038137497067e-05,9.587115781064896e-11,0.0652309122792356,0.1959669562857384,0.07337688631091589,2.6636544690015956e-07,0.0030012675575739,0.0237561858649895,0.039857141109666,0.009722464900034599,0.0005485141349492,9.4395281069852e-06,1.70125232306603e-05,Ecoinvent,Pb concentrate
0.242687139542335,Zn concentrate,3.2550381898518144e-19,0.0058990179413864,0.08423766076925601,8.65110227439029e-05,9.68910639484907e-11,0.0659248582770211,0.1980517224970097,0.0741574923167096,2.691991351306937e-07,0.0030331958576701,0.0240089117611777,0.0402811540813437,0.0098258958618158,0.0005543493957082,9.539948645958043e-06,1.7193507740167777e-05,Ecoinvent,Zn concentrate
0.010345035992258899,Fe concentrate,1.1228438342256784e-20,0.000197415067952,0.001452251715653,1.2348186214191676e-05,2.3394668306109613e-12,0.0032151384475582,0.0104078061726273,0.0029491209250939003,2.167967720502681e-09,0.0001362580063848,0.0013824327698914,0.001505182133929,7.913234518034615e-05,1.218255917324488e-05,2.813114479037417e-07,2.065257009597601e-07,Ecoinvent,Fe concentrate
0.2534112735666007,Ni concentrate,1.6948470370002331e-19,0.0041023902662507,0.038015815523276306,2.527149283550022e-05,1.2017384524009408e-11,0.0292139255092086,0.1411524795560375,0.0764476889685504,4.35893707121488e-08,0.0017229712199697,0.0287188922738424,0.0304253898083996,0.0015910694071226,2.323227317577842e-05,1.383124251740363e-06,0.0003071860143804,Ecoinvent,Ni concentrate
53.93245005331186,U yellowcake,4.584420363895828e-17,3.62035054822438,1988.8578102748925,0.0059952297751095,3.514590200021848e-09,3.719076091345949,6.040875450910173,16.619941750677906,0.00742208584056557,1.2136876128732004,9.060045592975484,23.60448616987275,270.919085605021,0.008011311656215,0.0004197398876793,0.0042669996789178,Ecoinvent,U concentrate
0.7605926975075193,Cu concentrate from Au mine,6.868683236787404e-19,0.0637085642397212,0.2329429081524597,0.0001931747072692,2.491407712616297e-09,0.0948167807283942,0.3268078745787243,0.2343966753031589,7.101550155946101e-07,0.0064698616431179,0.0565397974021135,0.1309084294614061,0.025921062596198002,0.0009195133450438,2.1674412309288453e-05,9.99626348478796e-05,Regioinvent,Cu concentrate
0.6264428760648082,Cu concentrate from Cu mine,6.749753639998293e-19,0.1962357825512687,8.245017282667224,0.0001738405022646,1.296653857904313e-09,0.5367963345299617,1.0646857623547694,0.1903948495832731,7.892906637710845e-06,0.0091765553514073,0.1796707485220766,0.3905572468471841,0.2880925742615859,0.0006568857029663,3.841304155127432e-05,0.0001450019247156,Regioinvent,Cu concentrate
