Climate change,Commodity,Eutrophication,Fisheries impact,Freshwater acidification,Freshwater ecotoxicity,Ionizing radiations,Land occupation,Land transformation,Marine acidification,Marine ecotoxicity,Photochemical ozone formation,Terrestrial acidification,Terrestrial ecotoxicity,Thermally polluted water,Water availability freshwater,Water availability terrestrial,Source,Reference product
19942.403019145866,Island,207.70697346264998,4.345337207623473e-15,781.5743218398297,1150.3809784942082,6.320942722499941e-05,173.35446535827896,247.72782785397015,5565.171920559293,0.003073874451283251,5648.970223647779,4884.214458761988,112.20041856805787,3.789954879002572,0.06896039294258693,0.4022880544881786,MetalliCan,Doré
4035.9489583856885,LaRonde (Doré),34.94255867575971,6.1754717661419304e-15,248.9608302257342,752.3197384867633,2.2114031666535104e-06,1004.6054645977449,4287.79855637724,1167.619174608109,0.0017584370587480685,282.96284137768026,843.2671382085206,64.18558588967382,12.247155723084889,0.04090891978186392,0.5528473557160654,MetalliCan,Doré
1609.4452416361164,Lamaque,0.7107163820584779,4.779206246936296e-16,9.48058942766664,135.1714975091394,5.228819112233164e-07,833.8960667691478,12781.779551654412,494.0968715733664,0.0001874445363972967,20.291106933677963,34.83197258581859,6.841861974823692,2.9053443290396244,-0.21081518743286393,0.044955252610095926,MetalliCan,Doré
30042.364818247246,Macassa,177.16470205197507,1.1541984394799592e-13,1051.321924344731,7836.292086202174,7.377417887700306e-05,1916.8807529981993,7820.432344830252,8144.836813268973,0.029945931591274413,2147.3779154706344,5497.289281511234,1093.0437970461535,11.304735798895964,0.155780234023846,10.609431651538873,MetalliCan,Doré
17506.514681156576,Musselwhite,98.06925403772252,4.061270004443391e-15,347.28610293061445,1581.4454082839939,7.079225545512423e-05,340.45099238796854,2649.9434553153765,5556.927085614037,0.003954005080510925,2894.150641148757,2391.0568621284906,144.3257462336092,4.617083641140478,0.03761842707276386,0.3606560871550391,MetalliCan,Doré
12399.656525469665,Red Lake,6.855163899178353,1.4470013806760591e-15,85.61774794558639,2400.9814093614145,0.00019621463908205914,1044.8273799589722,14878.070236484044,4593.527809895973,0.007035747431837018,193.9788366398858,309.6008971202632,256.81517847967694,10.920171733178568,0.182862384210968,0.41650662785801273,MetalliCan,Doré
37699.84062170688,Seabee Gold Operation,28.68853960955469,2.0002931180014665e-15,1280.30027797146,1440.3858486540712,4.0168057005095944e-07,304.63417644520507,3956.5582344251025,11758.020630164881,0.0010708066675926956,974.9320800167193,2497.231145316494,39.085972926632564,2.6653326289494306,-0.01149226666183531,4.82571320886135,MetalliCan,Doré
666.1360635601998,Snow Lake (Doré),46.09966930718211,2.1782144422214508e-16,340.30693452899646,131.84802178121083,7.277830100222473e-08,77.04720250543363,686.9331546404021,199.31335805930013,0.0001170633859889266,10.813319784872334,791.205563983964,4.272922092226677,1.597674250159034,0.04202378078853826,0.05221942815729402,MetalliCan,Doré
15486.599126902196,Timmins Operation,2465.130939199761,1.266549112932434e-14,220.28799183538018,22213.44786696678,0.00013770656951341342,620.4282266104052,3586.2045542193273,4720.208472079974,0.009836997270860005,1096.0692638298094,1284.9572719080584,359.1412131491191,8.411013257354092,0.20852769700756113,1.3563477778783108,MetalliCan,Doré
12500.602810513465,Westwood-Doyon,40.0691326389784,2.889245954711347e-14,415.45537648285494,2161.8403995503368,2.906944299290124e-06,1803.5232822775636,15431.001988780123,3585.9447888966097,0.006955020885124834,343.608246746443,1630.5244898890685,253.8621876226311,12.65016115716658,-0.49010643560467215,2.6160082329575904,MetalliCan,Doré
