site_id,activity_name,mining_processing_type,archetypes,flow_type,subflow_type,value,unit,data_source,value_formula,parameter_distribution,Stream,concentrate,mass_conc,allocation_factor,facility_type,value_normalized,functional_unit,normalization_key,reference_mass_unit
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Materials,Flocculant,429864.00783034245,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Cu,63500.0,1.0,mining,0.006769511934336101,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Materials,Anti-scalant,85077.2515497551,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0123980424143556,,,Cu,63500.0,1.0,mining,0.0013397992370040176,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Materials,Flocculant,429864.00783034245,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Cu,63500.0,1.0,mining,0.006769511934336101,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Materials,Frother,123138.12724306647,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0179445350734094,,,Cu,63500.0,1.0,mining,0.001939183106190023,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Materials,Grinding media,3900120.321044041,kg,Archetype inference | MetalliCan,ore_processed_t * 0.5683523654159862,,,Cu,63500.0,1.0,mining,0.061419217654236864,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Materials,Lime,6098695.611092983,kg,Archetype inference | MetalliCan,ore_processed_t * 0.888743882544861,,,Cu,63500.0,1.0,mining,0.09604245056839343,Cu concentrate,concentrate_economic,kg
ON-MAIN-52224e1e,Underground mining at Creighton,Underground,Ni–Cu sulfide,Materials,Lime,3770986.608,kg,Archetype inference | Argonne (2022),ore_processed_t * 8.708976,,,Ni,70900.0,1.0,mining,0.05318739926657264,Ni concentrate,concentrate_economic,kg
ON-MAIN-52224e1e,Underground mining at Creighton,Underground,Ni–Cu sulfide,Materials,Soda ash,824903.3205,kg,Archetype inference | Argonne (2022),ore_processed_t * 1.9050885000000002,,,Ni,70900.0,1.0,mining,0.011634743589562764,Ni concentrate,concentrate_economic,kg
ON-MAIN-52224e1e,Underground mining at Creighton,Underground,Ni–Cu sulfide,Materials,Grinding media,3417456.6135,kg,Archetype inference | Argonne (2022),ore_processed_t * 7.8925095,,,Ni,70900.0,1.0,mining,0.04820108058533145,Ni concentrate,concentrate_economic,kg
ON-MAIN-52224e1e,Underground mining at Creighton,Underground,Ni–Cu sulfide,Materials,Sulfuric acid,78562.221,kg,Archetype inference | Argonne (2022),ore_processed_t * 0.18143700000000001,,,Ni,70900.0,1.0,mining,0.0011080708180535967,Ni concentrate,concentrate_economic,kg
ON-MAIN-52224e1e,Underground mining at Creighton,Underground,Ni–Cu sulfide,Materials,Ammonia,39281.1105,kg,Archetype inference | Argonne (2022),ore_processed_t * 0.09071850000000001,,,Ni,70900.0,1.0,mining,0.0005540354090267984,Ni concentrate,concentrate_economic,kg
ON-MAIN-aeafbb59,Open-pit mining and beneficiation at Detour Lake,"Open-pit, concentrator",Au–Ag free-milling,Materials,Acids,321201.3652209891,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Au,24.0082838377551,1.0,mining,13.378772401710453,Doré,concentrate_economic,kg
ON-MAIN-aeafbb59,Open-pit mining and beneficiation at Detour Lake,"Open-pit, concentrator",Au–Ag free-milling,Materials,Activated carbon,1485749.6630038184,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Au,24.0082838377551,1.0,mining,61.88487578055657,Doré,concentrate_economic,kg
ON-MAIN-aeafbb59,Open-pit mining and beneficiation at Detour Lake,"Open-pit, concentrator",Au–Ag free-milling,Materials,Anti-scalant,770945.2697483222,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Au,24.0082838377551,1.0,mining,32.11163592359501,Doré,concentrate_economic,kg
ON-MAIN-aeafbb59,Open-pit mining and beneficiation at Detour Lake,"Open-pit, concentrator",Au–Ag free-milling,Materials,Cyanide,10971281.669695346,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Au,24.0082838377551,1.0,mining,456.9790054065446,Doré,concentrate_economic,kg
ON-MAIN-aeafbb59,Open-pit mining and beneficiation at Detour Lake,"Open-pit, concentrator",Au–Ag free-milling,Materials,Flocculant,784584.2283820104,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Au,24.0082838377551,1.0,mining,32.67972978344182,Doré,concentrate_economic,kg
ON-MAIN-aeafbb59,Open-pit mining and beneficiation at Detour Lake,"Open-pit, concentrator",Au–Ag free-milling,Materials,Grinding media,26731529.322682764,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Au,24.0082838377551,1.0,mining,1113.4294105872377,Doré,concentrate_economic,kg
ON-MAIN-aeafbb59,Open-pit mining and beneficiation at Detour Lake,"Open-pit, concentrator",Au–Ag free-milling,Materials,Hydrochloric acid (HCL),1684143.5877456008,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Au,24.0082838377551,1.0,mining,70.14843706142541,Doré,concentrate_economic,kg
ON-MAIN-aeafbb59,Open-pit mining and beneficiation at Detour Lake,"Open-pit, concentrator",Au–Ag free-milling,Materials,Lime,47644182.33326615,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Au,24.0082838377551,1.0,mining,1984.4892977457034,Doré,concentrate_economic,kg
ON-MAIN-aeafbb59,Open-pit mining and beneficiation at Detour Lake,"Open-pit, concentrator",Au–Ag free-milling,Materials,Sulfur dioxide,13258593.84700427,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Au,24.0082838377551,1.0,mining,552.25079545894,Doré,concentrate_economic,kg
BC-MAIN-4724f4ba,Open-pit mining at Elk,Open-pit,Au–Ag free-milling,Materials,Acids,419.8309766461719,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Au,0.12428704693877551,1.0,mining,3.3779141671374893,Doré,concentrate_economic,kg
BC-MAIN-4724f4ba,Open-pit mining at Elk,Open-pit,Au–Ag free-milling,Materials,Activated carbon,1941.9709864603453,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Au,0.12428704693877551,1.0,mining,15.624886376268726,Doré,concentrate_economic,kg
BC-MAIN-4724f4ba,Open-pit mining at Elk,Open-pit,Au–Ag free-milling,Materials,Anti-scalant,1007.6753730996732,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Au,0.12428704693877551,1.0,mining,8.107645952808419,Doré,concentrate_economic,kg
BC-MAIN-4724f4ba,Open-pit mining at Elk,Open-pit,Au–Ag free-milling,Materials,Cyanide,14340.175345392503,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Au,0.12428704693877551,1.0,mining,115.37948401378104,Doré,concentrate_economic,kg
BC-MAIN-4724f4ba,Open-pit mining at Elk,Open-pit,Au–Ag free-milling,Materials,Flocculant,1025.5023749235243,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Au,0.12428704693877551,1.0,mining,8.251080061695346,Doré,concentrate_economic,kg
BC-MAIN-4724f4ba,Open-pit mining at Elk,Open-pit,Au–Ag free-milling,Materials,Grinding media,34939.83923470052,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Au,0.12428704693877551,1.0,mining,281.1221289368318,Doré,concentrate_economic,kg
BC-MAIN-4724f4ba,Open-pit mining at Elk,Open-pit,Au–Ag free-milling,Materials,Hydrochloric acid (HCL),2201.284688715951,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Au,0.12428704693877551,1.0,mining,17.711296091863183,Doré,concentrate_economic,kg
BC-MAIN-4724f4ba,Open-pit mining at Elk,Open-pit,Au–Ag free-milling,Materials,Lime,62274.030456631255,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Au,0.12428704693877551,1.0,mining,501.05004496009775,Doré,concentrate_economic,kg
BC-MAIN-4724f4ba,Open-pit mining at Elk,Open-pit,Au–Ag free-milling,Materials,Sulfur dioxide,17329.840425531886,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Au,0.12428704693877551,1.0,mining,139.4340025961729,Doré,concentrate_economic,kg
ON-MAIN-4e0734b5,Open-pit and underground mining and beneficiation at Fox Complex,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Acids,5771.176307032653,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Au,1.453612551020408,1.0,mining,3.9702301022245563,Doré,concentrate_economic,kg
ON-MAIN-4e0734b5,Open-pit and underground mining and beneficiation at Fox Complex,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Activated carbon,26695.16441005799,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Au,1.453612551020408,1.0,mining,18.364704123749135,Doré,concentrate_economic,kg
ON-MAIN-4e0734b5,Open-pit and underground mining and beneficiation at Fox Complex,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Anti-scalant,13851.93699824186,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Au,1.453612551020408,1.0,mining,9.529318516490564,Doré,concentrate_economic,kg
ON-MAIN-4e0734b5,Open-pit and underground mining and beneficiation at Fox Complex,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Cyanide,197126.18838455027,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Au,1.453612551020408,1.0,mining,135.61123164915676,Doré,concentrate_economic,kg
ON-MAIN-4e0734b5,Open-pit and underground mining and beneficiation at Fox Complex,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Flocculant,14096.994595880602,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Au,1.453612551020408,1.0,mining,9.697903740570197,Doré,concentrate_economic,kg
ON-MAIN-4e0734b5,Open-pit and underground mining and beneficiation at Fox Complex,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Grinding media,480297.98556950333,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Au,1.453612551020408,1.0,mining,330.4167848800861,Doré,concentrate_economic,kg
ON-MAIN-4e0734b5,Open-pit and underground mining and beneficiation at Fox Complex,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Hydrochloric acid (HCL),30259.801556420203,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Au,1.453612551020408,1.0,mining,20.8169649712906,Doré,concentrate_economic,kg
ON-MAIN-4e0734b5,Open-pit and underground mining and beneficiation at Fox Complex,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Lime,856045.4780773193,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Au,1.453612551020408,1.0,mining,588.908975418788,Doré,concentrate_economic,kg
ON-MAIN-4e0734b5,Open-pit and underground mining and beneficiation at Fox Complex,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Sulfur dioxide,238223.40425531875,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Au,1.453612551020408,1.0,mining,163.88370070696658,Doré,concentrate_economic,kg
ON-MAIN-48fe2205,Underground mining at Garson,Underground,Ni–Cu sulfide,Materials,Lime,5364729.216,kg,Archetype inference | Argonne (2022),ore_processed_t * 8.708976,,,Ni,49662.5,1.0,mining,0.10802374459602315,Ni concentrate,concentrate_economic,kg
ON-MAIN-48fe2205,Underground mining at Garson,Underground,Ni–Cu sulfide,Materials,Soda ash,1173534.516,kg,Archetype inference | Argonne (2022),ore_processed_t * 1.9050885000000002,,,Ni,49662.5,1.0,mining,0.023630194130380065,Ni concentrate,concentrate_economic,kg
ON-MAIN-48fe2205,Underground mining at Garson,Underground,Ni–Cu sulfide,Materials,Grinding media,4861785.852,kg,Archetype inference | Argonne (2022),ore_processed_t * 7.8925095,,,Ni,49662.5,1.0,mining,0.09789651854014599,Ni concentrate,concentrate_economic,kg
ON-MAIN-48fe2205,Underground mining at Garson,Underground,Ni–Cu sulfide,Materials,Sulfuric acid,111765.19200000001,kg,Archetype inference | Argonne (2022),ore_processed_t * 0.18143700000000001,,,Ni,49662.5,1.0,mining,0.002250494679083816,Ni concentrate,concentrate_economic,kg
ON-MAIN-48fe2205,Underground mining at Garson,Underground,Ni–Cu sulfide,Materials,Ammonia,55882.596000000005,kg,Archetype inference | Argonne (2022),ore_processed_t * 0.09071850000000001,,,Ni,49662.5,1.0,mining,0.001125247339541908,Ni concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Reagants,4620000.0,kg,Archetype inference | Norgate & Haque (2012),ore_processed_t * 0.154,,,Cu,185367.93066666668,0.9761434843455175,mining,0.024328819345703852,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Reagants,4620000.0,kg,Archetype inference | Norgate & Haque (2012),ore_processed_t * 0.154,,,Mo,1069.0540862745097,0.02385651565448254,mining,0.10309777937222907,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Flocculant,1879282.218597063,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Cu,185367.93066666668,0.9761434843455175,mining,0.009896259219879107,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Flocculant,1879282.218597063,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Mo,1069.0540862745097,0.02385651565448254,mining,0.04193719124482103,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Anti-scalant,371941.272430668,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0123980424143556,,,Cu,185367.93066666668,0.9761434843455175,mining,0.0019586346372677363,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Anti-scalant,371941.272430668,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0123980424143556,,,Mo,1069.0540862745097,0.02385651565448254,mining,0.00830006910053748,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Flocculant,1879282.218597063,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Cu,185367.93066666668,0.9761434843455175,mining,0.009896259219879107,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Flocculant,1879282.218597063,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Mo,1069.0540862745097,0.02385651565448254,mining,0.04193719124482103,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Frother,538336.052202282,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0179445350734094,,,Cu,185367.93066666668,0.9761434843455175,mining,0.002834865922361194,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Frother,538336.052202282,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0179445350734094,,,Mo,1069.0540862745097,0.02385651565448254,mining,0.012013257908672652,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Grinding media,17050570.962479588,kg,Archetype inference | MetalliCan,ore_processed_t * 0.5683523654159862,,,Cu,185367.93066666668,0.9761434843455175,mining,0.08978793521369476,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Grinding media,17050570.962479588,kg,Archetype inference | MetalliCan,ore_processed_t * 0.5683523654159862,,,Mo,1069.0540862745097,0.02385651565448254,mining,0.3804926413983238,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Lime,26662316.47634583,kg,Archetype inference | MetalliCan,ore_processed_t * 0.888743882544861,,,Cu,185367.93066666668,0.9761434843455175,mining,0.14040317768203486,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Materials,Lime,26662316.47634583,kg,Archetype inference | MetalliCan,ore_processed_t * 0.888743882544861,,,Mo,1069.0540862745097,0.02385651565448254,mining,0.5949839007858982,Mo concentrate,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Reagants,444586.80862349604,kg,Archetype inference | Norgate & Haque (2012),ore_processed_t * 0.154,,,Cu,130.12252666666666,0.003859237362487364,mining,0.013185772415133568,Cu concentrate,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Reagants,444586.80862349604,kg,Archetype inference | Norgate & Haque (2012),ore_processed_t * 0.154,,,Au,4.474542118316694,0.9961407626375127,mining,98.97572330091144,Doré,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Acids,36457.25732966525,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Cu,130.12252666666666,0.003859237362487364,mining,0.0010812671197269542,Cu concentrate,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Acids,36457.25732966525,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Au,4.474542118316694,0.9961407626375127,mining,8.116262884504247,Doré,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Activated carbon,168636.76078813284,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Cu,130.12252666666666,0.003859237362487364,mining,0.005001511303185626,Cu concentrate,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Activated carbon,168636.76078813284,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Au,4.474542118316694,0.9961407626375127,mining,37.542601468104216,Doré,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Anti-scalant,87504.45399559631,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Cu,130.12252666666666,0.003859237362487364,mining,0.0025952497764583477,Cu concentrate,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Anti-scalant,87504.45399559631,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Au,4.474542118316694,0.9961407626375127,mining,19.48059739577203,Doré,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Cyanide,1245271.2920230934,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Cu,130.12252666666666,0.003859237362487364,mining,0.03693286335362507,Cu concentrate,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Cyanide,1245271.2920230934,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Au,4.474542118316694,0.9961407626375127,mining,277.22735907403717,Doré,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Flocculant,89052.51411755415,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Cu,130.12252666666666,0.003859237362487364,mining,0.002641162898613905,Cu concentrate,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Flocculant,89052.51411755415,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Au,4.474542118316694,0.9961407626375127,mining,19.82523283549294,Doré,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Grinding media,3034103.677180929,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Cu,130.12252666666666,0.003859237362487364,mining,0.08998692672662732,Cu concentrate,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Grinding media,3034103.677180929,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Au,4.474542118316694,0.9961407626375127,mining,675.4644991575822,Doré,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Hydrochloric acid (HCL),191155.02861049128,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Cu,130.12252666666666,0.003859237362487364,mining,0.0056693690734329096,Cu concentrate,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Hydrochloric acid (HCL),191155.02861049128,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Au,4.474542118316694,0.9961407626375127,mining,42.5557098239327,Doré,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Lime,5407748.545496752,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Cu,130.12252666666666,0.003859237362487364,mining,0.16038564396447394,Cu concentrate,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Lime,5407748.545496752,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Au,4.474542118316694,0.9961407626375127,mining,1203.8949724512947,Doré,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Sulfur dioxide,1504887.6500795295,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Cu,130.12252666666666,0.003859237362487364,mining,0.04463269192743464,Cu concentrate,concentrate_economic,kg
QC-MAIN-c0660aec,Underground mining and beneficiation at Goldex,"Underground, concentrator",Au–Ag polymetallic,Materials,Sulfur dioxide,1504887.6500795295,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Au,4.474542118316694,0.9961407626375127,mining,335.024208465367,Doré,concentrate_economic,kg
ON-MAIN-6e9be24e,Open-pit and underground mining and beneficiation at Hemlo (Williams),"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Acids,15987.661149431297,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Au,4.476523630102041,1.0,mining,3.5714457178162737,Doré,concentrate_economic,kg
ON-MAIN-6e9be24e,Open-pit and underground mining and beneficiation at Hemlo (Williams),"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Activated carbon,73952.55667311401,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Au,4.476523630102041,1.0,mining,16.520086295496288,Doré,concentrate_economic,kg
ON-MAIN-6e9be24e,Open-pit and underground mining and beneficiation at Hemlo (Williams),"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Anti-scalant,38373.47244465465,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Au,4.476523630102041,1.0,mining,8.572159026842877,Doré,concentrate_economic,kg
ON-MAIN-6e9be24e,Open-pit and underground mining and beneficiation at Hemlo (Williams),"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Cyanide,546090.8722768843,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Au,4.476523630102041,1.0,mining,121.98994518977582,Doré,concentrate_economic,kg
ON-MAIN-6e9be24e,Open-pit and underground mining and beneficiation at Hemlo (Williams),"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Flocculant,39052.34580161095,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Au,4.476523630102041,1.0,mining,8.72381093646115,Doré,concentrate_economic,kg
ON-MAIN-6e9be24e,Open-pit and underground mining and beneficiation at Hemlo (Williams),"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Grinding media,1330550.4866802217,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Au,4.476523630102041,1.0,mining,297.2285185166983,Doré,concentrate_economic,kg
ON-MAIN-6e9be24e,Open-pit and underground mining and beneficiation at Hemlo (Williams),"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Hydrochloric acid (HCL),83827.52977821002,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Au,4.476523630102041,1.0,mining,18.72603312412297,Doré,concentrate_economic,kg
ON-MAIN-6e9be24e,Open-pit and underground mining and beneficiation at Hemlo (Williams),"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Lime,2371468.8832717487,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Au,4.476523630102041,1.0,mining,529.7568111391142,Doré,concentrate_economic,kg
ON-MAIN-6e9be24e,Open-pit and underground mining and beneficiation at Hemlo (Williams),"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Sulfur dioxide,659940.8617021266,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Au,4.476523630102041,1.0,mining,147.42262439192876,Doré,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Reagants,2680832.0,kg,Archetype inference | Norgate & Haque (2012),ore_processed_t * 0.154,,,Cu,341333.3333333334,0.9785607445570883,mining,0.007685616087751371,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Reagants,2680832.0,kg,Archetype inference | Norgate & Haque (2012),ore_processed_t * 0.154,,,Mo,1764.7058823529412,0.021439255442911746,mining,0.03256919049360146,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Flocculant,1090484.828711256,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Cu,341333.3333333334,0.9785607445570883,mining,0.0031262860720075057,Cu concentrate,concentrate_economic,kg
