raw_material,activity_name,reference_product,location,exchange_type,input_name,input_database,input_code,amount,unit,comment
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"market for aluminium sulfate, powder",ecoinvent-3.10-cutoff,c0d478928e7cc93227d2f8ac093def1b,0.4351431535317881,kilogram,Calculated Value based on weighted average from 3 mines. For wastewater treatment. The chemicals used for the wastewater treatment are based on the two smaller mines which has different inputs for water treatment.
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,market for ammonium nitrate,ecoinvent-3.10-cutoff,4936a0f0500ea80bf274e1cf09d139ff,8.986757883364277,kilogram,"The exchange has been updated from ""ammonium nitrate, as N"" into ""ammonium nitrate"" and therefore its amount has been scaled (multiplied) from 245.315 kg by 2.8573 kg of ""ammonium nitrate"" per kg of ""ammonium nitrate, as N"". Original comment of the exchange is: Calculated value. See parameters exchanges properties for details."
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"market for borax, anhydrous, powder",ecoinvent-3.10-cutoff,9c828f2ab7283a02f144463d5b6779c3,0.004551438406122121,kilogram,Calculated Value based on weighted average from 3 mines. Used as fluxing/oxidising agent.
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"market for carbon dioxide, liquid",ecoinvent-3.10-cutoff,4e6b47103213c5f043e6e0b63420c088,0.6002770314778527,kilogram,Calculated Value based on weighted average from 3 mines. For wastewater treatment. The chemicals used for the wastewater treatment are based on the two smaller mines which has different inputs for water treatment.
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,market for charcoal,ecoinvent-3.10-cutoff,8e7432a3a3310ff6828975e8102a4eac,0.4733495942367006,kilogram,Calculated Value based on weighted average from 3 mines. Used as a reagent not as a fuel. The chosen dataset is a proxy as the considered charcoal does not per se come from hardwood ; one mine uses charcoal from coconut shells.
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"market for chemical, inorganic",ecoinvent-3.10-cutoff,8b11c93221742fd1a07a536070dbf623,0.4733495942367006,kilogram,Calculated Value based on weighted average from 3 mines. Used as a reagent not as a fuel. The chosen dataset is a proxy as the considered charcoal does not per se come from hardwood ; one mine uses charcoal from coconut shells.
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,market for chromium,ecoinvent-3.10-cutoff,04eb60a45923068c1bfecca832734111,1.937246037084655,kilogram,"Calculated Value based on weighted average from 3 mines.
Different types of steel balls are used. A composition of 14% chromium and 86% steel for all balls is assumed."
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,market for copper sulfate,ecoinvent-3.10-cutoff,f2c84d9349e7675fe098a1decc1ac167,0.5854047257001015,kilogram,Calculated Value based on weighted average from 3 mines.
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"market for diesel, burned in building machine",ecoinvent-3.10-cutoff,7b503114dd17d341a5d418812fc977be,1061.5423131481873,megajoule,Calculated value. See parameters exchanges properties for details.
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"market for diesel, low-sulfur",ecoinvent-3.10-cutoff,a3f8685f5022cd35a0ebaee5ae5a989d,0.5736094487039541,kilogram,"Calculated Value based on weighted average from 3 mines. It is assume that the given amount represented the complecte explosive, i.e. 94% ammonium nitrate and 6% petrol.
Assumption : diesel low sulfur."
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"market for electricity, high voltage",ecoinvent-3.10-cutoff,ef77371b2ec5f22f99bcc80f47919096,0.02494444665620056,kilowatt hour,"Calculated Value. The refining of the doré bars to produce gold and silver, occuring in Ontario (Canada), has been added to this dataset in order to comply with the boundaries of the GLO dataset (vertical aggregation). Elctricity used has been modelled in a very simplified way. See exchange properties for details.
Electricity consumption should be allocated on the basis of the amount used for gold and silver."
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"market for electricity, high voltage",ecoinvent-3.10-cutoff,d0d7d353b8ca27cc0effb56c12a47119,472.4521275087329,kilowatt hour,Calculated Value based on weighted average from 3 mines.
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,market for ethylene glycol,ecoinvent-3.10-cutoff,582656515ee64934d9a0a7643eaea104,0.020718660462798164,kilogram,"Calculated Value based on weighted average from 1 mine (information was not available for the 2 other mines).
Raw data gives the amount of anti-freeze. It is assume that 60% ethylene glycol solution (% by volume), as its freezing point is -55 C (neglect water as it is marginal compared to the global amount of water consumed on site)."
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,market for fatty alcohol,ecoinvent-3.10-cutoff,2a8d2e8f8789704d825a101ec94169cd,0.0142697209746871,kilogram,"Calculated Value based on weighted average from 3 mines. For wastewater treatment ; Oil-based anti-foaming agent. Stands for CC-7425/76.
The chemicals used for the wastewater treatment are based on the two smaller mines which has different inputs for water treatment."
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"market for heat, district or industrial, natural gas",ecoinvent-3.10-cutoff,56cdf5a6b14bd4aa7c352aa7faaaba45,107.18315574878957,megajoule,Calculated value. See parameters exchanges properties for details.
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"market for hydrochloric acid, without water, in 30% solution state",ecoinvent-3.10-cutoff,9c01a6354bf3325f339c4596769f3dbc,0.021385350032145627,kilogram,Calculated Value based on weighted average from 3 mines. Active agent only.
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"market for hydrogen peroxide, without water, in 50% solution state",ecoinvent-3.10-cutoff,a8e2902dac4244beb7e3bf9d8d780786,8.302849329027284,kilogram,Calculated Value based on weighted average from 3 mines. Around 96% is used for wastewater treatment. The chemicals used for the wastewater treatment are based on the two smaller mines which has different inputs for water treatment.
Silver,gold-silver mine operation with refinery,silver,CA-QC,technosphere,"iron scrap, unsorted, Recycled Content cut-off",ecoinvent-3.10-cutoff,768943fa9bc2654cfc1db3fc7d3fe53a,-0.38962876947056696,kilogram,Calculated Value based on weighted average (extrapolation of third mine based on amount of extracted ore). Reported as metals sent to recovery.
