raw_material,activity_name,reference_product,location,exchange_type,input_name,input_database,input_code,amount,unit,comment
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,"Carbon dioxide, fossil",biosphere3,aa7cac3a-3625-41d4-bc54-33e2cf11ec46,1.8064723138664982,kilogram,"Calculated Value extrapolated from 1 mine to the other two, based on explosives consumption. Emissions from explosives only."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Dinitrogen monoxide,biosphere3,afd6d670-bbb0-4625-9730-04088a5b035e,0.000652201892167415,kilogram,"Calculated Value extrapolated from 1 mine to the other two, based on gold production. Process emission only."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Lead II,biosphere3,2718482b-8399-442e-b89a-52fbcc22d2e6,2.9654864882705538e-05,kilogram,"Calculated Value extrapolated from 1 mine to the other two, based on gold production. Process emission only."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Nitrogen oxides,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,0.3919365410567697,kilogram,"Calculated Value extrapolated from 1 mine to the other two, based on gold production. Process emission only."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,"Particulate Matter, < 2.5 um",biosphere3,66f50b33-fd62-4fdd-a373-c5b0de7de00d,0.0019346818464333188,kilogram,"Calculated Value extrapolated from 1 mine to the other two, based on gold production. Process emission only."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,"Particulate Matter, > 10 um",biosphere3,7678cec7-b8e1-439d-8242-99cd452834b1,0.018051902185408298,kilogram,"Calculated Value extrapolated from 1 mine to the other two, based on gold production. Process emission only."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,"Particulate Matter, > 2.5 um and < 10um",biosphere3,295c9740-6fdb-4676-9eb8-15e3786f713d,0.041591172364676514,kilogram,"Calculated Value extrapolated from 1 mine to the other two, based on gold production. Process emission only."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Sulfur dioxide,biosphere3,78c3efe4-421c-4d30-82e4-b97ac5124993,0.08975949375003091,kilogram,"Calculated Value extrapolated from 1 mine to the other two, based on gold production. Process emission only."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Ammonium,biosphere3,13331e67-6006-48c4-bdb4-340c12010036,0.1509026198311475,kilogram,Calculated Value based on weighted average (extrapolation of third mine based on amount of extracted ore).
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Antimony ion,biosphere3,34b96163-a3df-4bc1-8224-e2a9fe01b23f,0.0020949437621418437,kilogram,"Calculated Value based on weighted average (extrapolation from one mine only, based on amount of extracted ore)."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Arsenic ion,biosphere3,8c8ffaa5-84ed-4668-ba7d-80fd0f47013f,0.013513284732542862,kilogram,Calculated Value based on weighted average (extrapolation of third mine based on amount of extracted ore).
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Cadmium II,biosphere3,af83b42f-a4e6-4457-be74-46a87798f82a,4.3437389633638726e-05,kilogram,Calculated Value based on weighted average (extrapolation of third mine based on amount of extracted ore).
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Chromium III,biosphere3,e34d3da4-a3d5-41be-84b5-458afe32c990,1.8603203175445626e-05,kilogram,"Calculated Value based on weighted average (extrapolation from one mine only, based on amount of extracted ore)."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Cobalt II,biosphere3,d4291dd5-dae8-47fa-bf06-466fcecbc210,0.001483384291798111,kilogram,"Calculated Value based on weighted average (extrapolation from one mine only, based on amount of extracted ore)."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Copper ion,biosphere3,6d9550e2-e670-44c1-bad8-c0c4975ffca7,0.000513735596995249,kilogram,Calculated Value based on weighted average (extrapolation of third mine based on amount of extracted ore).
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Cyanide,biosphere3,c9e29113-8f61-41bb-8bc1-b49c6f152fd9,0.00032501116505688954,kilogram,Calculated Value based on weighted average (extrapolation of third mine based on amount of extracted ore).
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Lead II,biosphere3,b3ebdcc3-c588-4997-95d2-9785b26b34e1,1.4026122862810142e-05,kilogram,Calculated Value based on weighted average (extrapolation of third mine based on amount of extracted ore).
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Manganese II,biosphere3,f532985c-90b7-46fc-aac9-b039b40e22f1,0.002007761279996406,kilogram,"Calculated Value based on weighted average (extrapolation from one mine only, based on amount of extracted ore)."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Nickel II,biosphere3,9798359e-a3ee-4362-a038-23a188582c6e,0.0009173392055155994,kilogram,Calculated Value based on weighted average (extrapolation of third mine based on amount of extracted ore).
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Nitrate,biosphere3,7ce56135-2ca5-4fba-ad52-d62a34bfeb35,1.1509369738523458,kilogram,"Calculated Value based on weighted average (extrapolation from one mine only, based on amount of extracted ore)."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Phosphorus,biosphere3,b2631209-8374-431e-b7d5-56c96c6b6d79,0.0016705702093456685,kilogram,"Calculated Value based on weighted average (extrapolation from one mine only, based on amount of extracted ore)."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Water,biosphere3,db4566b1-bd88-427d-92da-2d25879063b9,9.609304465883183,cubic meter,Estimation based on amount of water used by the process (it is assumed that there is no evaporation).
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Zinc II,biosphere3,541b633c-17a3-4047-bce6-0c0e4fdb7c10,0.0001843653078310876,kilogram,Calculated Value based on weighted average (extrapolation of third mine based on amount of extracted ore).
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Gold,biosphere3,d080e6a4-42c6-484e-b5d7-d74693aec7d9,0.014345364598901525,kilogram,"The gold comes from three different ores with the following compositions:
0.209 kg Au: 6.8 ppm Au and 1.5 ppm Ag in ore	
0.1538 kg Au: 5.4 ppm Au and 0.15 ppm Ag in ore	
0.7561 kg Au: 0.97 ppm Au and 0.76 ppm Ag in ore	

The input amount of 0.1538 kg of gold was calculated based on the recovered gold for this mine and the recovery rate of the two other mines (not known for this mine).
The other two input amounts were calculated based on the gold concentration in the ore and the amount of ore extracted."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,Silver,biosphere3,361a64cb-ab76-4a72-9ea1-c07d6a20c124,0.008251616799813581,kilogram,"The silver comes from three different ores with the following compositions:
0.5924 kg Ag: 0.76 ppm Ag and 0.97 ppm Au in ore	
0.0043 kg Ag: 0.15 ppm Ag and 5.4 ppm Au in ore	
0.0469 kg Ag: 1.5 ppm Ag and 6.8 ppm Au in ore	

The input amount of 0.5924 kg of silver was calculated based on the silver concentration in ore and amount of ore extracted.
The other two amounts were calculated based on the recovered silver for this mine and the recovery rate of another mine (recovery rate known for only one of the mine and supposed equivalent for all three mines)."
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,"Water, river",biosphere3,8c75e7ab-8ab8-41e4-b394-c166ff5b050d,0.15000515310317977,cubic meter,Calculated Value based on weighted average from 3 mines.
Silver,gold-silver mine operation with refinery,silver,CA-QC,biosphere,"Water, well, in ground",biosphere3,67c40aae-d403-464d-9649-c12695e43ad8,9.459299312780002,cubic meter,Calculated Value based on weighted average from 2 mines (information was not available for 1 mine).
