env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,value_tonnes_main,value_tonnes_group,value_tonnes_match,value_normalized,normalization_key
npri-1568-2023-1,2023,Air,NA - 16,Emission,Stack Emissions,tonnes,0.636,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,1.4402565287100193e-06,main_id
npri-1568-2023-2,2023,Air,NA - 02,Emission,Stack Emissions,kg,0.116,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,2.626882976892488e-07,main_id
npri-1568-2023-3,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,76.208,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,0.00017257715336467476,main_id
npri-1568-2023-4,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.00105,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,2.3777820049457863e-09,main_id
npri-1568-2023-5,2023,Air,NA - 05,Emission,Stack Emissions,kg,0.18,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,4.0761977227642053e-07,main_id
npri-1568-2023-6,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.00105,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,2.3777820049457863e-09,main_id
npri-1568-2023-7,2023,Air,NA - 07,Emission,Stack Emissions,tonnes,0.098,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,2.2192632046160675e-07,main_id
npri-1568-2023-8,2023,Air,NA - 08,Emission,Stack Emissions,kg,0.29,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,6.56720744223122e-07,main_id
npri-1568-2023-9,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.012,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,2.7174651485094705e-08,main_id
npri-1568-2023-10,2023,Air,7697-37-2,Emission,Stack Emissions,tonnes,0.105,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,2.3777820049457866e-07,main_id
npri-1568-2023-11,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,140.902,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,0.0003190802286294011,main_id
npri-1568-2023-12,2023,Air,NA - 22,Emission,Stack Emissions,tonnes,0.001,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,2.2645542904245586e-09,main_id
npri-1568-2023-13,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,21.207,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,4.8024402837033614e-05,main_id
npri-1568-2023-14,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,21.207,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,4.8024402837033614e-05,main_id
npri-1568-2023-15,2023,Air,NA - 37,Emission,Stack Emissions,kg,0.008,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,1.811643432339647e-08,main_id
npri-1568-2023-16,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,21.207,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,4.8024402837033614e-05,main_id
npri-1568-2023-17,2023,Air,NA - 40,Emission,Stack Emissions,tonnes,0.00158,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,3.5779957788708026e-09,main_id
npri-1568-2023-18,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.0008,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,1.811643432339647e-09,main_id
npri-25188-2023-1,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,3.03,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,1.5463185167100382e-07,main_id
npri-25188-2023-2,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,9.03,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,4.6083353814823913e-07,main_id
npri-25188-2023-3,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,1.73,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,8.828815293426952e-08,main_id
npri-25188-2023-4,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,0.61,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,3.113050479185226e-08,main_id
npri-25188-2023-5,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,7.86,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,4.011242092851783e-07,main_id
npri-25188-2023-6,2023,Air,NA - M16,Emission,Stack Emissions,tonnes,0.5,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,2.5516807206436277e-08,main_id
npri-8757-2023-1,2023,Air,NA - 02,Emission,Stack Emissions,kg,0.37,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2886927.328724,,2886927.328724,1.2816394660115577e-07,main_id
npri-8757-2023-2,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,1e-06,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2886927.328724,,2886927.328724,3.463890448679885e-13,main_id
npri-8757-2023-3,2023,Air,NA - 05,Emission,Stack Emissions,kg,0.00012,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2886927.328724,,2886927.328724,4.156668538415863e-11,main_id
npri-8757-2023-4,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,3e-06,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2886927.328724,,2886927.328724,1.0391671346039656e-12,main_id
npri-8757-2023-5,2023,Air,NA - 08,Emission,Stack Emissions,kg,9.36,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2886927.328724,,2886927.328724,3.242201459964373e-06,main_id
npri-8757-2023-6,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,3e-06,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2886927.328724,,2886927.328724,1.0391671346039656e-12,main_id
npri-8757-2023-7,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,1e-06,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2886927.328724,,2886927.328724,3.463890448679885e-13,main_id
npri-8757-2023-8,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,0.019,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2886927.328724,,2886927.328724,6.581391852491782e-09,main_id
npri-8757-2023-9,2023,Air,NA - 40,Emission,Stack Emissions,tonnes,1e-06,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2886927.328724,,2886927.328724,3.463890448679885e-13,main_id
npri-8757-2023-10,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,6e-06,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2886927.328724,,2886927.328724,2.0783342692079312e-12,main_id
npri-11454-2023-1,2023,Air,NA - 16,Emission,Stack Emissions,tonnes,0.483,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,1.1002077410890006e-06,main_id
npri-26132-2023-1,2023,Air,NA - 01,Emission,Stack Emissions,tonnes,7e-06,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,2.432204894499638e-12,main_id
npri-11454-2023-2,2023,Air,NA - 02,Emission,Stack Emissions,kg,1.8225,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,4.151404985786136e-06,main_id
npri-26132-2023-2,2023,Air,NA - 02,Emission,Stack Emissions,kg,0.032638,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.1340329049525598e-08,main_id
npri-11454-2023-3,2023,Air,NA - 03,Emission,Stack Emissions,kg,0.0138,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,3.143450688825716e-08,main_id
npri-26132-2023-3,2023,Air,NA - 03,Emission,Stack Emissions,kg,0.106318,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,3.6941022853344646e-08,main_id
npri-26132-2023-4,2023,Air,75-15-0,Emission,Stack Emissions,tonnes,30.228766,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.0503221802840606e-05,main_id
npri-11454-2023-4,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,96.4102,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,0.0002196092098549457,main_id
npri-26132-2023-5,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,214.673254,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,7.458990558528057e-05,main_id
npri-11454-2023-5,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.002,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,4.555725635979299e-09,main_id
npri-26132-2023-6,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.000909,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,3.158391784428816e-10,main_id
npri-11454-2023-6,2023,Air,NA - 05,Emission,Stack Emissions,kg,0.3701,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,8.430370289379692e-07,main_id
npri-26132-2023-7,2023,Air,NA - 05,Emission,Stack Emissions,kg,0.096206,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,3.3427529154318887e-08,main_id
npri-11454-2023-7,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.0013,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,2.9612216633865442e-09,main_id
npri-26132-2023-8,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.001595,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,5.541952581038461e-10,main_id
npri-11454-2023-8,2023,Air,NA - 08,Emission,Stack Emissions,kg,0.3765,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,8.57615350973103e-07,main_id
npri-26132-2023-9,2023,Air,NA - 08,Emission,Stack Emissions,kg,0.327258,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.1370835848059465e-07,main_id
npri-11454-2023-9,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.0169,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,3.849588162402507e-08,main_id
npri-26132-2023-10,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.009174,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,3.1875782431628114e-09,main_id
npri-11454-2023-10,2023,Air,NA - 10,Emission,Stack Emissions,tonnes,1.55e-05,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,3.530687367883957e-11,main_id
npri-11454-2023-11,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,0.0017,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,3.872366790582404e-09,main_id
npri-26132-2023-11,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,0.000378,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.3133906430298048e-10,main_id
npri-26132-2023-12,2023,Air,NA - 17,Emission,Stack Emissions,tonnes,0.0002,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,6.949156841427538e-11,main_id
npri-11454-2023-12,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,440.1722,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,0.0010026518878927034,main_id
npri-26132-2023-13,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,33.825137,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.1752809109788685e-05,main_id
npri-26132-2023-14,2023,Air,NA - 22,Emission,Stack Emissions,tonnes,0.008252,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,2.8672221127730023e-09,main_id
npri-11454-2023-13,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,43.1072,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,9.819228806764341e-05,main_id
npri-26132-2023-15,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,4.766211,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.6560573889168593e-06,main_id
npri-11454-2023-14,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,36.8965,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,8.40451654639551e-05,main_id
npri-26132-2023-16,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,2.941035,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.0218856745563918e-06,main_id
npri-11454-2023-15,2023,Air,NA - 12,Emission,Stack Emissions,kg,1.8958,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,4.318372330344777e-06,main_id
npri-26132-2023-17,2023,Air,NA - 12,Emission,Stack Emissions,kg,0.006421,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,2.231026803940311e-09,main_id
npri-26132-2023-18,2023,Air,NA - 13,Emission,Stack Emissions,tonnes,5e-06,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.7372892103568846e-12,main_id
npri-26132-2023-19,2023,Air,NA - 37,Emission,Stack Emissions,kg,0.005316,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.8470858884514397e-09,main_id
npri-11454-2023-16,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,56.1228,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,0.00012784003936146948,main_id
npri-26132-2023-20,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,8.412956,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,2.923147537201442e-06,main_id
npri-26132-2023-21,2023,Air,NA - M14,Emission,Stack Emissions,tonnes,27.054746,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,9.400383662949216e-06,main_id
npri-26132-2023-22,2023,Air,NA - 40,Emission,Stack Emissions,tonnes,0.000756,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,2.6267812860596095e-10,main_id
npri-26132-2023-23,2023,Air,NA - M16,Emission,Stack Emissions,tonnes,30.752677,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.0685258788338063e-05,main_id
npri-11454-2023-17,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.0015,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,3.416794226984474e-09,main_id
npri-26132-2023-24,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.0032,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.111865094628406e-09,main_id
npri-20131-2023-1,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,64.607,,BC-MAIN-e34feb4d,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-20131-2023-2,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,4.519,,BC-MAIN-e34feb4d,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-20131-2023-3,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,4.519,,BC-MAIN-e34feb4d,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-20131-2023-4,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,4.519,,BC-MAIN-e34feb4d,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-19397-2023-1,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,0.256,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-19397-2023-2,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,0.254,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-19397-2023-3,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,0.271,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-30798-2023-1,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,10.5047,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,6862152.0,,6862152.0,1.5308171547351327e-06,main_id
npri-30798-2023-2,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,46.0267,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,6862152.0,,6862152.0,6.707327380681745e-06,main_id
npri-30798-2023-3,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,13.1382,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,6862152.0,,6862152.0,1.9145888928137994e-06,main_id
npri-30798-2023-4,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,13.1382,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,6862152.0,,6862152.0,1.9145888928137994e-06,main_id
npri-30798-2023-5,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,13.1382,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,6862152.0,,6862152.0,1.9145888928137994e-06,main_id
npri-2710-2023-1,2023,Air,NA - 02,Emission,Stack Emissions,kg,19.1064,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,841000.0,,841000.0,2.2718668252080856e-05,main_id
npri-2710-2023-2,2023,Air,NA - 03,Emission,Stack Emissions,kg,0.1762,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,841000.0,,841000.0,2.0951248513674197e-07,main_id
npri-2710-2023-3,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,170.6614,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,841000.0,,841000.0,0.00020292675386444708,main_id
npri-2710-2023-4,2023,Air,NA - 05,Emission,Stack Emissions,kg,2.0602,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,841000.0,,841000.0,2.449702734839477e-06,main_id
npri-2710-2023-5,2023,Air,NA - 08,Emission,Stack Emissions,kg,0.5794,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,841000.0,,841000.0,6.889417360285375e-07,main_id
npri-2710-2023-6,2023,Air,NA - 10,Emission,Stack Emissions,tonnes,0.013563200000000001,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,841000.0,,841000.0,1.6127467300832343e-08,main_id
npri-2710-2023-7,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,22.7451,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,841000.0,,841000.0,2.7045303210463735e-05,main_id
