Climate change,Commodity,Eutrophication,Fisheries impact,Freshwater acidification,Freshwater ecotoxicity,Ionizing radiations,Land occupation,Land transformation,Marine acidification,Marine ecotoxicity,Photochemical ozone formation,Terrestrial acidification,Terrestrial ecotoxicity,Thermally polluted water,Water availability freshwater,Water availability terrestrial
0.44645848482837097,Lamaque (Au),0.0006379345383730043,2.764326880166842e-19,0.0111999981231349,0.1701362629766139,7.39817610339244e-10,0.2414550279450109,0.0723215775384794,0.12585272481475482,1.7122721871240828e-07,0.0254380059786551,0.0357011833303441,0.0062499421856241,0.0041364659083753,8.412179822494276e-05,2.725203262619798e-05
0.0057937820390601,Lamaque (Ag),8.278605494341514e-06,3.5873229177682466e-21,0.0001453446404293,0.002207892701562,9.600762806369202e-12,0.0031334107477138,0.0009385317328207,0.0016332162592608,2.222050257118127e-09,0.0003301141472709,0.0004633014743692,8.110676412880838e-05,5.367975497947793e-05,1.091665594994375e-06,3.536551401261259e-07
1.4398463515597866,LaRonde (Au),0.0034584092021564,3.3917883348143362e-18,0.038100654505409,0.4419481133589976,2.296943829075576e-09,0.7702360173402766,0.1533644650715425,0.3989499992078257,1.1029042276420923e-06,0.0619059639211409,0.1563455650314281,0.040256611699757,0.0129210485871367,0.0002643237890063,0.0002989942328773
0.0186851773273392,LaRonde (Ag),4.488047620756934e-05,4.401592353085583e-20,0.0004944398979194,0.005735250061229,2.9807903696684886e-11,0.0099955082713611,0.0019902416660758,0.0051772548272717,1.4312611186837502e-08,0.0008033662196331,0.0020289280298913,0.000522418190553,0.0001676790553489,3.4301831594580278e-06,3.880108671773709e-06
0.00019181962421921785,LaRonde (Cu),4.6073718011325775e-07,4.518617926862686e-22,5.075856331128699e-06,5.887733891311945e-05,3.060041108568123e-13,0.0001026126039739,2.0431565019708905e-05,5.314903140306216e-05,1.4693142225239885e-10,8.247254167103257e-06,2.082871364707039e-05,5.363077830206619e-06,1.7213716476437771e-06,3.5213819765962595e-08,3.983269497968029e-08
7.17048039742257e-05,LaRonde (Zn),1.722298713783037e-07,1.6891213116668726e-22,1.897424655484798e-06,2.200915589363578e-05,1.1438853145016066e-13,3.8357998023818806e-05,7.637598959211757e-06,1.986783622651863e-05,5.4924979497902824e-11,3.082936590492003e-06,7.786058588035602e-06,2.0047919999284952e-06,6.434723195702e-07,1.3163408560769012e-08,1.4890007283184166e-08
13.497787771573787,Macassa (Au),0.050568494054086796,5.251775742487369e-17,0.3340622438046386,3.9385792909899173,7.378943607939881e-08,0.756732936888288,0.511749071891892,3.6251649883726325,1.4997861102116509e-05,0.5164623227869811,1.9110970112680783,0.5474316886234765,0.0073659609238533,0.0003373352807115,0.0048874798945739
3.1179995764918376,Meliadine (Au),0.009129082974297901,7.32231097241127e-18,0.0741688466557626,0.9200868119124137,2.8547253460942343e-10,0.119683284788877,0.3238016104956153,0.8512374903508692,1.8244657407938108e-06,0.1654237180866788,0.373963425873503,0.0665941616967557,0.0005527441473713,1.7724086777883668e-05,0.0007036428568115
0.0404629139284374,Meliadine (Ag),0.00011846996284891438,9.502311430054005e-20,0.0009625041888748,0.0119401535435581,3.704635067001696e-12,0.001553154277198,0.0042020393769548,0.0110466818503624,2.3676461946969485e-08,0.0021467372167959,0.0048529993079008,0.0008642059426216999,7.173072955408709e-06,2.300090703774679e-07,9.131316067671845e-06
2.375410936400744,Musselwhite (Au),0.0072316656432098005,4.390157188076252e-18,0.0626130918057984,1.1445909751568715,7.20043305266025e-08,0.1401331956857968,0.1687717397290881,0.6724462897328871,3.3139383507531115e-06,0.1083241042171457,0.2340082929946718,0.1209629384550177,0.0042340268607263,0.0002341885498906,0.0003519382776179
1.6355385445298627,New Afton (Au),0.0067624330908637,2.4355952182100202e-18,0.0333685644539088,0.5820443853813411,2.656768119886458e-10,0.0754816382447969,0.1031357433334647,0.4695169712377033,1.1415710800025734e-06,0.0746551943109261,0.1593312954582338,0.0416680603005048,0.0017952374627459,8.03924183408406e-05,0.0002974326232052
0.00021789018479141415,New Afton (Cu),9.009067782310173e-07,3.2447555444181017e-22,4.445436440868409e-06,7.754128459406993e-05,3.5394072368467854e-14,1.005583635474352e-05,1.3739979832069309e-05,6.255012456521956e-05,1.5208270831527833e-10,9.945735777721262e-06,2.1226479358994413e-05,5.551114224732236e-06,2.391656387795822e-07,1.0710061734245449e-08,3.9624653357191284e-08
15.334906223380994,Rainy River (Au),0.055392761756243296,3.774342184047483e-17,0.362547882648059,6.1043104653457,2.916259820725054e-07,0.85832046081772,0.8108576950674888,4.279067460238044,1.9978801607429914e-05,0.5938639842953634,1.7858615672092946,0.7292460766736912,0.0191702866844262,0.0010011461948428,0.0038551688194746
37.116170766426464,Red Chris (Au),0.047877498796641896,9.23067407950734e-18,0.726130897514446,10.270538707249468,8.686309155041854e-09,2.0337427975685864,3.495691524174076,10.551333086692537,1.3030700572779458e-05,1.7715722849494449,2.563124412934993,0.47563270784327627,0.0826274886375744,0.004221939717466,0.0031436630043282
0.0049447012353554,Red Chris (Cu),6.378349971002404e-06,1.2297315533119805e-21,9.67368203130738e-05,0.0013682646741622,1.1572099986579157e-12,0.000270939872987,0.0004657040223291,0.0014056727479868998,1.735979775654716e-09,0.0002360129141338,0.0003414653009927,6.336487872190957e-05,1.100782329388755e-05,5.62456479528969e-07,4.188059845292392e-07
3.3748104589191983,Red Lake (Au),0.0050638578334414,8.296801910912577e-19,0.0785750759126373,2.405187182607918,2.002042435621539e-07,0.2382026291904425,0.2136763218476398,0.9596452899808164,7.023504234858364e-06,0.1277946636090616,0.254495124386431,0.2563682705865673,0.0111016960674811,0.00063354979676,0.0003661358527189
4.3651825199643985,Westwood-Doyon (Au),0.019013857574057002,1.3646783201848286e-17,0.21184827202986,1.2038726431197948,3.1020739811861916e-09,1.0280983918619364,0.3005705089602203,1.2077183252155177,3.510930426488758e-06,0.1840347160470841,0.8008971857918856,0.128150991239986,0.0158447715251019,0.0003302915650881,0.0012072641295109
0.0566478582941623,Westwood-Doyon (Ag),0.0002467466840734775,1.770970724684037e-19,0.0027491978844497,0.015622899300999901,4.0256242270518654e-11,0.0133418410497364,0.0039005643543804,0.0156728054780285,4.5562055927855e-08,0.0023882558025691,0.010393404921691,0.0016630413938236,0.0002056208086392,4.286260526583447e-06,1.5666911401677285e-05
4.603296824351858,Young-Davidson (Au),0.0225597481473722,8.581824906101692e-18,0.1063944348813259,2.0845841346840404,1.314795114410619e-07,0.2586095107119039,0.211947553942804,1.3028482485527708,6.398974599772376e-06,0.1663777187611134,0.4509519243715989,0.23357057795818142,0.0078646289226753,0.0004321704509069,0.0009086736755093
5.664937959382614,Meadowbank complex (Au),0.0176637511808978,1.5308822896115985e-17,0.1361045501922754,1.6217111728572107,5.267559969899823e-10,0.2344438071512602,0.5170142049298929,1.5406386268519794,3.7630103021857117e-06,0.2856874992286056,0.7092742504622445,0.1373521103189374,0.0011035327215757,3.5419254704858354e-05,0.0014469488703131
0.0735150484035701,Meadowbank complex (Ag),0.0002292260793787472,1.986656968783177e-19,0.0017662563405326,0.021045274712946,6.835819360846817e-12,0.003042424803257,0.0067093982112091,0.0199931798129875,4.883334725607193e-08,0.0037074246089953,0.009204395722951,0.0017824461696698,1.4320767780791484e-05,4.596428466987232e-07,1.877734871354771e-05
2.911839358674209,Porcupine complex (Au),0.009617909525783699,4.6703027708813326e-18,0.0726608960552784,1.312992955624467,7.054869998953348e-08,0.1496976849945208,0.2146865689056747,0.8219669408764609,3.462631827562169e-06,0.1308908635139005,0.2955109211044676,0.1263904750325253,0.0042468575465529,0.000233015415334,0.0005028577379522
4.780377110028603,Timmins Operation (Au),0.0123860104060808,9.471179750869337e-18,0.115365076133839,2.254820032289237,1.402192845032681e-07,0.2877941815198996,0.3011048550649678,1.3228858176449705,7.045850066287393e-06,0.1911892297959308,0.5206251294841654,0.2571818334218358,0.0083499364047259,0.0004618937622715,0.001069485839981
0.0620359232850796,Timmins Operation (Ag),0.0001607357679153462,1.2290941904285457e-19,0.0014971159933045,0.02926125723941,1.8196541748453438e-09,0.0037347635216904,0.0039074987036278,0.0171673575707094,9.143542767646675e-08,0.0024811013741608,0.006756257867737,0.0033375008988717,0.0001083588225537,5.994089283911357e-06,1.3878934602067766e-05
18.88666976360397,Seabee Gold Operation (Au),0.0114783685262033,1.768237755960734e-18,1.2413640837424769,1.4346824416356045,4.0364397903890036e-10,0.0893980225184064,0.3323865853928569,5.82243877024175,1.0266738140825672e-06,0.4906036733952119,2.121324433317888,0.0374750953562989,0.0027022901513505,7.810576313920382e-05,0.0048993635328281
1.4886380209336005,Snow Lake (Au),0.0012468909369443202,3.556764586686933e-19,0.0207399959092679,0.2419483316470601,3.06147905436574e-10,0.1104780785679922,0.0754521138770734,0.4340352758270566,3.697681985159482e-07,0.0421745195512719,0.0811066808444596,0.0134969473191069,0.0069840830704218,0.0001834756012406,0.000174767767037
0.019318356716800197,Snow Lake (Ag),1.6181155966981978e-05,4.615685426763369e-21,0.0002691471229816,0.0031398124545248,3.972943294608109e-12,0.0014336963699684,0.0009791573510619,0.0056325635695104,4.798556709183534e-09,0.0005473072741451,0.0010525378060074,0.00017515261553455348,9.06338584294293e-05,2.380999982458185e-06,2.2679966595953943e-06
0.00019831976914868856,Snow Lake (Cu),1.6611366751428856e-07,4.738403244886903e-23,2.763029779516905e-06,3.223291106190989e-05,4.078572574287532e-14,1.4718142903392348e-05,1.0051903410237056e-05,5.782317428045839e-05,4.926136701672816e-11,5.618586109275535e-06,1.080521787986207e-05,1.7980942605676105e-06,9.30435559715357e-07,2.4443040269040665e-08,2.328296258993409e-08
7.41346434216786e-05,Snow Lake (Zn),6.209556339620943e-08,1.7712800415813665e-23,1.032858356680179e-06,1.2049103548232071e-05,1.524626224646152e-14,5.501843128770221e-06,3.757539244029864e-06,2.1615093751152538e-05,1.8414572906146864e-11,2.10030444243553e-06,4.0391383553243724e-06,6.721522332522514e-07,3.478095361181605e-07,9.137142716540654e-09,8.70348987429751e-09
