site_id,activity_name,functional_unit,Amount,Activity,Product,Unit,Location,Database
ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Ore processed,2.187523502759147e-06,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
ON-MAIN-cb85213a,"Au, UG mining and beneficiation at Eagle River",Ore processed,5.4395917835662e-06,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
ON-MAIN-cb85213a,"Au, UG mining and beneficiation at Eagle River",Ore processed,5.4395917835662e-06,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au, UG mining and beneficiation at Éléonore",Ore processed,1.64804334738109e-05,"consumption market for cement, unspecified","cement, unspecified",kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au, UG mining and beneficiation at Éléonore",Ore processed,1.8301625526791e-06,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au, UG mining and beneficiation at Éléonore",Ore processed,1.8301625526791e-06,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au, UG mining and beneficiation at Éléonore",Ore processed,1.3419626730885e-06,consumption market for lime,lime,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au, UG mining and beneficiation at Éléonore",Ore processed,2.0168847682109998e-07,consumption market for lubricating oil,lubricating oil,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au, UG mining and beneficiation at Éléonore",Ore processed,2.4159090909090912e-08,"consumption market for nitric acid, without water, in 50% solution state","nitric acid, without water, in 50% solution state",kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au, UG mining and beneficiation at Éléonore",Ore processed,5.049969897652e-07,consumption market for sodium cyanide,sodium cyanide,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au, UG mining and beneficiation at Éléonore",Ore processed,8.1930403371463e-11,consumption market for sulfuric acid,sulfuric acid,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au, UG mining and beneficiation at Éléonore",Ore processed,1.45244170377e-07,consumption market for synthetic rubber,synthetic rubber,kilogram,CA,Regioinvent
ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Ore processed,5.580763904074001e-07,consumption market for sodium cyanide,sodium cyanide,kilogram,CA,Regioinvent
ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Ore processed,1.1077246883883e-06,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Ore processed,1.1077246883883e-06,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-9de9bb0d,"Au, OP mining and beneficiation at Kiena",Ore processed,2.6471634544959e-06,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-9de9bb0d,"Au, OP mining and beneficiation at Kiena",Ore processed,2.6471634544959e-06,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
ON-MAIN-fefeaee4,"Au, UG mining and beneficiation at Musselwhite",Ore processed,9.161089494163402e-06,"consumption market for cement, unspecified","cement, unspecified",kilogram,CA,Regioinvent
ON-MAIN-fefeaee4,"Au, UG mining and beneficiation at Musselwhite",Ore processed,7.062947470817e-07,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
ON-MAIN-fefeaee4,"Au, UG mining and beneficiation at Musselwhite",Ore processed,7.062947470817e-07,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
ON-MAIN-fefeaee4,"Au, UG mining and beneficiation at Musselwhite",Ore processed,6.621400778210116e-08,"consumption market for hydrochloric acid, without water, in 30% solution state","hydrochloric acid, without water, in 30% solution state",kilogram,CA,Regioinvent
ON-MAIN-fefeaee4,"Au, UG mining and beneficiation at Musselwhite",Ore processed,8.989114785992e-07,consumption market for lime,lime,kilogram,CA,Regioinvent
ON-MAIN-fefeaee4,"Au, UG mining and beneficiation at Musselwhite",Ore processed,2.8807245136179997e-07,consumption market for lubricating oil,lubricating oil,kilogram,CA,Regioinvent
ON-MAIN-fefeaee4,"Au, UG mining and beneficiation at Musselwhite",Ore processed,3.793803501945e-07,consumption market for sodium cyanide,sodium cyanide,kilogram,CA,Regioinvent
ON-MAIN-fefeaee4,"Au, UG mining and beneficiation at Musselwhite",Ore processed,9.79623962771858e-08,consumption market for synthetic rubber,synthetic rubber,kilogram,CA,Regioinvent
BC-MAIN-aa76f6f2,"Au and Cu, UG mining and beneficiation at New Afton",Ore processed,3.197389885807e-07,"consumption market for steel, low-alloyed","steel, low-alloyed, hot rolled",kilogram,CA,Regioinvent
BC-MAIN-aa76f6f2,"Au and Cu, UG mining and beneficiation at New Afton",Ore processed,5.8401305057096244e-08,"consumption market for steel, low-alloyed","steel, low-alloyed, hot rolled",kilogram,CA,Regioinvent
BC-MAIN-aa76f6f2,"Au and Cu, UG mining and beneficiation at New Afton",Ore processed,1.2398042414355628e-08,consumption market for sodium bicarbonate,sodium bicarbonate,kilogram,CA,Regioinvent
BC-MAIN-aa76f6f2,"Au and Cu, UG mining and beneficiation at New Afton",Ore processed,6.264274061990212e-08,consumption market for polyacrylamide,polyacrylamide,kilogram,CA,Regioinvent
BC-MAIN-aa76f6f2,"Au and Cu, UG mining and beneficiation at New Afton",Ore processed,8.887438825448001e-07,consumption market for lime,lime,kilogram,CA,Regioinvent
BC-MAIN-aa76f6f2,"Au and Cu, UG mining and beneficiation at New Afton",Ore processed,1.794453507340946e-08,consumption market for dipropylene glycol monomethyl ether,dipropylene glycol monomethyl ether,kilogram,CA,Regioinvent
BC-MAIN-aa76f6f2,"Au and Cu, UG mining and beneficiation at New Afton",Ore processed,1.902120717781e-07,"consumption market for steel, low-alloyed","steel, low-alloyed, hot rolled",kilogram,CA,Regioinvent
ON-MAIN-0aadf28f,"Au, OP and UG mining and beneficiation at Rainy River",Ore processed,6.819968051117999e-07,"consumption market for steel, low-alloyed","steel, low-alloyed, hot rolled",kilogram,CA,Regioinvent
ON-MAIN-0aadf28f,"Au, OP and UG mining and beneficiation at Rainy River",Ore processed,3.217012779552e-07,"consumption market for steel, low-alloyed","steel, low-alloyed, hot rolled",kilogram,CA,Regioinvent
ON-MAIN-0aadf28f,"Au, OP and UG mining and beneficiation at Rainy River",Ore processed,2.6385191693290736e-08,consumption market for sodium bicarbonate,sodium bicarbonate,kilogram,CA,Regioinvent
ON-MAIN-0aadf28f,"Au, OP and UG mining and beneficiation at Rainy River",Ore processed,6.004221816522137e-08,"consumption market for sodium hydroxide, without water, in 50% solution state","sodium hydroxide, without water, in 50% solution state",kilogram,CA,Regioinvent
ON-MAIN-0aadf28f,"Au, OP and UG mining and beneficiation at Rainy River",Ore processed,2.589650844363e-07,consumption market for sodium cyanide,sodium cyanide,kilogram,CA,Regioinvent
ON-MAIN-0aadf28f,"Au, OP and UG mining and beneficiation at Rainy River",Ore processed,1.7012779552715654e-08,consumption market for polyacrylamide,polyacrylamide,kilogram,CA,Regioinvent
ON-MAIN-0aadf28f,"Au, OP and UG mining and beneficiation at Rainy River",Ore processed,7.291647649475e-07,consumption market for lime,lime,kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,3.423597678916828e-08,consumption market for sodium bicarbonate,sodium bicarbonate,kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,5.841392649903288e-08,"consumption market for activated carbon, granular","activated carbon, granular",kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,8.375241779497098e-08,"consumption market for sodium hydroxide, without water, in 50% solution state","sodium hydroxide, without water, in 50% solution state",kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,1.4506769825918763e-09,consumption market for lubricating oil,lubricating oil,kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,3.861702127659e-07,consumption market for sodium cyanide,sodium cyanide,kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,1.4346228239845e-06,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,1.4346228239845e-06,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,4.4680851063829786e-08,consumption market for polyacrylamide,polyacrylamide,kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,4.3520309477756284e-09,consumption market for lubricating oil,lubricating oil,kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,1.9361702127649999e-07,consumption market for lubricating oil,lubricating oil,kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,4.902611218568601e-06,consumption market for lime,lime,kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,1.827852998065764e-08,consumption market for lubricating oil,lubricating oil,kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,5.212765957446e-07,"consumption market for sulfur dioxide, liquid","sulfur dioxide, liquid",kilogram,CA,Regioinvent
QC-MAIN-02884fb5,"Au, UG mining and beneficiation at Westwood-Doyon",Ore processed,7.833655705996132e-09,consumption market for lubricating oil,lubricating oil,kilogram,CA,Regioinvent
ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Ore processed,9.032166604645e-07,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Ore processed,9.032166604645e-07,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Ore processed,6.795233017389e-07,consumption market for sodium cyanide,sodium cyanide,kilogram,CA,Regioinvent
