site_id,activity_name,functional_unit,Amount,Unit,Flow Name,Compartments,Database
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",8.94736454619368e-11,kilogram,"Ammonia, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",8.94736454619368e-11,kilogram,"Ammonia, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",8.94736454619368e-11,kilogram,"Ammonia, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",8.94736454619368e-11,kilogram,Ammonia,"('soil', 'industrial')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",8.94736454619368e-11,kilogram,Ammonium,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.63190925685293e-14,kilogram,Arsenic ion,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.63190925685293e-14,kilogram,Arsenic ion,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.63190925685293e-14,kilogram,Arsenic ion,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.63190925685293e-14,kilogram,Arsenic ion,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.63190925685293e-14,kilogram,Arsenic ion,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.63190925685293e-14,kilogram,Arsenic ion,"('soil', 'industrial')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.63190925685293e-14,kilogram,Arsenic ion,"('soil', 'industrial')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.63190925685293e-14,kilogram,Arsenic ion,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.63190925685293e-14,kilogram,Arsenic ion,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.0721081090193842e-08,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.0721081090193842e-08,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.0721081090193842e-08,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.0721081090193842e-08,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.0721081090193842e-08,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Chromium III,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Chromium III,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.53227298477179e-14,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.53227298477179e-14,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.53227298477179e-14,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.53227298477179e-14,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.53227298477179e-14,kilogram,Cobalt II,"('soil', 'industrial')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.53227298477179e-14,kilogram,Cobalt II,"('soil', 'industrial')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.53227298477179e-14,kilogram,Cobalt II,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.53227298477179e-14,kilogram,Cobalt II,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Copper ion,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Copper ion,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Copper ion,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Copper ion,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Copper ion,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.477159241116e-13,kilogram,Copper ion,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.3786819583757499e-11,kilogram,Cyanide,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.3786819583757499e-11,kilogram,Cyanide,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.3786819583757499e-11,kilogram,Cyanide,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.3786819583757499e-11,kilogram,Cyanide,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",4.0797731421323395e-14,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",4.0797731421323395e-14,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",4.0797731421323395e-14,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",4.0797731421323395e-14,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",4.0797731421323395e-14,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",4.0797731421323395e-14,kilogram,Lead II,"('soil',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",4.0797731421323395e-14,kilogram,Lead II,"('soil',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",4.0797731421323395e-14,kilogram,Lead II,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",4.0797731421323395e-14,kilogram,Lead II,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.6881819898478002e-12,kilogram,Manganese II,"('air', 'urban air close to ground')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.6881819898478002e-12,kilogram,Manganese II,"('air', 'urban air close to ground')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.6881819898478002e-12,kilogram,Manganese II,"('air', 'urban air close to ground')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.6881819898478002e-12,kilogram,Manganese II,"('air', 'urban air close to ground')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.6881819898478002e-12,kilogram,Manganese II,"('air', 'urban air close to ground')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.6881819898478002e-12,kilogram,Manganese II,"('soil',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.6881819898478002e-12,kilogram,Manganese II,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.6881819898478002e-12,kilogram,Manganese II,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.47715924111688e-11,kilogram,"Nitric acid, CA-ON","('air',)",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.9822351561128656e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.9822351561128656e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.9822351561128656e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.9822351561128656e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.9822351561128656e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.4068183248729997e-13,kilogram,"Phosphorus, CA-ON","('air',)",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.4068183248729997e-13,kilogram,"Phosphorus, CA-ON","('air',)",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.4068183248729997e-13,kilogram,"Phosphorus, CA-ON","('air',)",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.4068183248729997e-13,kilogram,"Phosphorus, CA-ON","('air',)",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.4068183248729997e-13,kilogram,Phosphorus,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.4068183248729997e-13,kilogram,Phosphorus,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.1254546598985e-15,kilogram,Thallium I,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.1254546598985e-15,kilogram,Thallium I,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.1254546598985e-15,kilogram,Thallium I,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.1254546598985e-15,kilogram,"('soil',)",emission,biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.1254546598985e-15,kilogram,Thallium I,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.1254546598985e-15,kilogram,Thallium I,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.98343962155864e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.222772953299e-13,kilogram,Vanadium V,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.222772953299e-13,kilogram,Vanadium V,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.222772953299e-13,kilogram,Vanadium V,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.222772953299e-13,kilogram,Vanadium V,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",2.222772953299e-13,kilogram,Vanadium V,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.125454659898e-13,kilogram,Zinc II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.125454659898e-13,kilogram,Zinc II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.125454659898e-13,kilogram,Zinc II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.125454659898e-13,kilogram,Zinc II,"('air',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.125454659898e-13,kilogram,Zinc II,"('soil', 'industrial')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.125454659898e-13,kilogram,Zinc II,"('soil', 'industrial')",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.125454659898e-13,kilogram,Zinc II,"('water',)",biosphere3
ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa","Au, usable ore",1.125454659898e-13,kilogram,Zinc II,"('water',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",1.414577216293619e-10,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",1.414577216293619e-10,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",1.414577216293619e-10,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",1.414577216293619e-10,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",1.414577216293619e-10,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",1.8357254960284003e-12,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",1.8357254960284003e-12,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",1.8357254960284003e-12,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",1.8357254960284003e-12,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",1.8357254960284003e-12,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",4.2157202188552396e-10,kilogram,Nitrogen oxides,"('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",4.2157202188552396e-10,kilogram,Nitrogen oxides,"('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",4.2157202188552396e-10,kilogram,Nitrogen oxides,"('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",4.2157202188552396e-10,kilogram,Nitrogen oxides,"('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",4.2157202188552396e-10,kilogram,Nitrogen oxides,"('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",5.4708254881639e-12,kilogram,Nitrogen oxides,"('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",5.4708254881639e-12,kilogram,Nitrogen oxides,"('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",5.4708254881639e-12,kilogram,Nitrogen oxides,"('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",5.4708254881639e-12,kilogram,Nitrogen oxides,"('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",5.4708254881639e-12,kilogram,Nitrogen oxides,"('air',)",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",8.07662899071934e-11,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",8.07662899071934e-11,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",8.07662899071934e-11,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",8.07662899071934e-11,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",8.07662899071934e-11,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",1.0481204977324001e-12,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",1.0481204977324001e-12,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",1.0481204977324001e-12,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",1.0481204977324001e-12,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",1.0481204977324001e-12,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",2.8478287192709803e-11,kilogram,"Particulate Matter, < 2.5 um, CA-QC","('air', 'low population density long term')",biosphere3_spatialized_flows
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",2.8478287192709803e-11,kilogram,"Particulate Matter, < 2.5 um, CA-QC","('air', 'low population density long term')",biosphere3_spatialized_flows
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",2.8478287192709803e-11,kilogram,"Particulate Matter, < 2.5 um, CA-QC","('air', 'low population density long term')",biosphere3_spatialized_flows
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",2.8478287192709803e-11,kilogram,"Particulate Matter, < 2.5 um, CA-QC","('air', 'low population density long term')",biosphere3_spatialized_flows
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",2.8478287192709803e-11,kilogram,"Particulate Matter, < 2.5 um, CA-QC","('air', 'low population density long term')",biosphere3_spatialized_flows
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",3.6956849920040004e-13,kilogram,"Particulate Matter, < 2.5 um, CA-QC","('air', 'low population density long term')",biosphere3_spatialized_flows
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",3.6956849920040004e-13,kilogram,"Particulate Matter, < 2.5 um, CA-QC","('air', 'low population density long term')",biosphere3_spatialized_flows
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",3.6956849920040004e-13,kilogram,"Particulate Matter, < 2.5 um, CA-QC","('air', 'low population density long term')",biosphere3_spatialized_flows
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",3.6956849920040004e-13,kilogram,"Particulate Matter, < 2.5 um, CA-QC","('air', 'low population density long term')",biosphere3_spatialized_flows
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",3.6956849920040004e-13,kilogram,"Particulate Matter, < 2.5 um, CA-QC","('air', 'low population density long term')",biosphere3_spatialized_flows
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",3.669497333355724e-10,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",3.669497333355724e-10,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",3.669497333355724e-10,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",3.669497333355724e-10,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",3.669497333355724e-10,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",4.7619809896975e-12,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",4.7619809896975e-12,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",4.7619809896975e-12,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",4.7619809896975e-12,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Ag, usable ore",4.7619809896975e-12,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic","Au, usable ore",2.3342858354680098e-11,kilogram,"NMVOC, non-methane volatile organic compounds, CA-QC","('air', 'low population density long term')",biosphere3_spatialized_flows
