Climate change,Commodity,"Human toxicity, cancer","Human toxicity, non-cancer",Ionizing radiations,Ozone layer depletion,Particulate matter,Photochemical ozone formation,Water availability
7.2316659012806114e-06,Cu concentrate from Au mine,4.2767182510420005e-07,2.9264619861949847e-06,2.3559124021514032e-09,1.5755991060038157e-11,9.861764601238406e-07,5.438528578284332e-09,2.576390658648236e-06
8.300144792838013e-06,Cu concentrate from Cu mine,5.620018407247735e-07,7.986915920829646e-07,1.286584761659139e-08,1.7188007320509857e-11,3.054721070886566e-06,1.8123086096959395e-08,4.665112851715112e-06
0.020121672850087,Au-Ag ingot,0.00118997099940887,0.0081427034563321,6.555183989811638e-06,4.384009212278337e-08,0.0027439763327498,1.5132376761425388e-05,0.0071686515666593
3.236259555959689e-06,Pb concentrate,1.913884104566177e-07,1.3096278113631066e-06,1.054299804997882e-09,7.051000074190799e-12,4.413261065466677e-07,2.433808461846808e-09,1.1529665482620322e-06
3.270687885861722e-06,Zn concentrate,1.934244573038379e-07,1.323559958391699e-06,1.0655157665623571e-09,7.126010811016568e-12,4.460210732632338e-07,2.459700094379209e-09,1.1652321531608646e-06
0.1629314042397301,Au refined,0.0113519658655202,0.0770394726306634,3.796852308995706e-05,4.773464597120053e-07,0.0277136188200631,0.0001400066441424,0.03231691285227
0.0021031190009458,Ag refined,0.00014653120097919052,0.0009944256782758103,4.900978023959269e-07,6.161589394170002e-09,0.0003577274667748,1.807206140032893e-06,0.0004171467950805
1.394197646488304e-07,Fe concentrate,1.6170144101009553e-09,1.8394062716621807e-09,2.419396968412307e-11,3.8674145120364155e-13,2.372391684295177e-08,1.4040044386454188e-10,3.4360053320510364e-08
3.4152167436861846e-06,Ni concentrate,4.260088912191909e-08,9.185635948426244e-08,1.8211703981744748e-10,7.91349387330598e-12,5.117127208619637e-07,2.920935093446723e-09,1.6893810540873557e-07
