2025-07-21 16:11:23,279|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, lignite|TH||||||0.3233430013964988|0.2916631207368421|1.1086180542113873|0.8678918145996012|2.128660875952628||0.4016524665284681|0.18206454034165284|0.7585976368914197|0.7339240009630353
2025-07-21 16:11:23,293|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, hard coal|CN-NM||||||0.19890687698906856|0.32106044512975257|0.6195309325902256|0.7506383221949197|0.27414446410856036||0.24712678107791078|0.1563145684002333|0.07363990557866268|0.03942727534059572
2025-07-21 16:11:23,302|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, hard coal|CN-CQ||||||0.2507956275079556|0.32106044512975257|0.7811476976137613|0.9362005030192325|0.18251903826968383||0.3082179658481253|0.2043586236829711|0.09583162088751836|0.0496661772527291
2025-07-21 16:11:23,311|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, hard coal|FR||||||0.3278659233847917|0.318431694|1.0296271682830407|1.0702853789996254|0.7454970796587062||0.9708033389999563|0.330105192675117|2.5176282795098803|0.8983071917046442
2025-07-21 16:11:23,322|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, hard coal|PE||||||0.36895431768286807|0.338402399|1.0902828076076023|0.8987239695276232|4.564385730682911||0.6894749078727135|0.47197723637128236|0.051967948679806565|0.06424866910262973
2025-07-21 16:11:23,330|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, lignite|IN-AP||||||0.31301283183151357|0.28045113559848484|1.1161047045273746|0.8448154327358599|17.115860999648472||1.3659822462757985|0.15558703567372967|1.237488621482193|2.7306298096805364
2025-07-21 16:11:23,341|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, lignite|CA-SK||||||0.3942421312708136|0.32945388019354843|1.196653477079108|1.0505622449248153|1.3696764084331887||1.242717059643705|1.4627875375309374|1.4727673586168621|8.70992307348601
2025-07-21 16:11:23,348|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, hard coal|MX||||||0.31046769060467866|0.3373682405714286|0.9202635377853403|1.0318029966783928|0.8835124721127832||0.3792437853254148|0.10488900228696363|0.8546495878936166|0.3391380807614863
2025-07-21 16:11:23,357|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, lignite|CA-NS||||||0.3942421312708136|0.32945388019354843|1.196653477079108|1.0505622449248153|0.7784491817713807||0.8688021921402893|0.005402340337472211|0.05664489840834086|0.28463800893745134
2025-07-21 16:11:23,373|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, lignite|CA-AB||||||0.3942421312708136|0.32945388019354843|1.196653477079108|1.0505622449248153|1.3696764084331887||1.242717059643705|1.4627875375309374|1.4727673586168621|8.70992307348601
2025-07-21 16:11:23,391|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, lignite|CA-ON||||||0.3942421312708136|0.32945388019354843|1.196653477079108|1.0505622449248153|1.3696764084331887||1.242717059643705|1.4627875375309374|1.4727673586168621|8.70992307348601
2025-07-21 16:11:23,404|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, hard coal|BG||||||0.1833402518334026|0.355044321|0.516386943796244|0.6171965697521203|0.1602172944687652||1.109816505966647|0.15647907612788775|1.2750123937954927|0.5059444973759663
2025-07-21 16:11:23,424|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, hard coal|US-SERC||||||0.28250127170990547|0.300216391990458|0.94099216181002|0.8688350960785118|0.9504364678390016||1.1223321715049936|1.2138095281990944|7.148990266837336|0.4178820334025036
2025-07-21 16:11:23,441|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, lignite|IN-RJ||||||0.3064481006200333|0.28045113559848484|1.0926969504547406|0.8448154327358599|17.115860999648472||1.3659822462757985|0.15558703567372967|1.237488621482193|2.7306298096805364
2025-07-21 16:11:23,453|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, lignite|IN-MH||||||0.31301283183151357|0.28045113559848484|1.1161047045273746|0.8448154327358599|17.115860999648472||1.3659822462757985|0.15558703567372967|1.237488621482193|2.7306298096805364
2025-07-21 16:11:23,471|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, hard coal|CO||||||0.34402102897103004|0.2841741096111111|1.2105994787555374|1.081287737678477|0.3318629226879523||0.5117048862814529|1.2308807385854328|20.446484099368043|16.08231396961459
2025-07-21 16:11:23,491|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, hard coal|US-TRE||||||0.2471686562595658|0.300216391990458|0.8233016679096647|0.9051674518827613|0.7865681113150358||1.28266533886285|1.1433104899451065|6.725886761249003|0.3930982554741838
2025-07-21 16:11:23,508|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, lignite|IN-HR||||||0.31301283183151357|0.28045113559848484|1.1161047045273746|0.8448154327358599|17.115860999648472||1.3659822462757985|0.15558703567372967|1.237488621482193|2.7306298096805364
2025-07-21 16:11:23,524|electricity|INFO|updated|image|SSP2-RCP26|2020|electricity production, hard coal|CA-QC||||||0.2516604400166034|0.3367592484615385|0.7473007531828655|0.8919834102765347|0.87543962606754||0.6087854040141804|0.1341339900731256|0.7899370127166916|0.25312105585870687
