main_id,facility_group_id,substance_name,unit,value,site_id,activity_name,metal,mass_t,allocation_factor,value_normalized,Reference product,normalization_key
ON-MAIN-1f126a43,,Ammonia (total),tonnes,0.636,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.08947364546193685,Au,metal_mass
ON-MAIN-1f126a43,,Arsenic (and its compounds),kg,0.116,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.016319092568529363,Au,metal_mass
ON-MAIN-1f126a43,,Carbon monoxide,tonnes,76.208,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,10.721081090193842,Au,metal_mass
ON-MAIN-1f126a43,,Chromium (and its compounds),tonnes,0.00105,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.0001477159241116882,Au,metal_mass
ON-MAIN-1f126a43,,Cobalt (and its compounds),kg,0.18,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.025322729847717974,Au,metal_mass
ON-MAIN-1f126a43,,Copper (and its compounds),tonnes,0.00105,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.0001477159241116882,Au,metal_mass
ON-MAIN-1f126a43,,Cyanides (ionic),tonnes,0.098,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.013786819583757565,Au,metal_mass
ON-MAIN-1f126a43,,Lead (and its compounds),kg,0.29,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.040797731421323404,Au,metal_mass
ON-MAIN-1f126a43,,Manganese (and its compounds),tonnes,0.012,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.001688181989847865,Au,metal_mass
ON-MAIN-1f126a43,,Nitric acid,tonnes,0.105,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.01477159241116882,Au,metal_mass
ON-MAIN-1f126a43,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,140.902,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,19.822351561128656,Au,metal_mass
ON-MAIN-1f126a43,,Phosphorus (total),tonnes,0.001,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.0001406818324873221,Au,metal_mass
ON-MAIN-1f126a43,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,21.207,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,2.98343962155864,Au,metal_mass
ON-MAIN-1f126a43,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,21.207,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,2.98343962155864,Au,metal_mass
ON-MAIN-1f126a43,,Thallium (and its compounds),kg,0.008,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.0011254546598985769,Au,metal_mass
ON-MAIN-1f126a43,,Total particulate matter,tonnes,21.207,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,2.98343962155864,Au,metal_mass
ON-MAIN-1f126a43,,Vanadium (and its compounds),tonnes,0.00158,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.00022227729532996892,Au,metal_mass
ON-MAIN-1f126a43,,Zinc (and its compounds),tonnes,0.0008,ON-MAIN-1f126a43,"Au, UG mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.00011254546598985768,Au,metal_mass
QC-MAIN-e7e6a960,,Carbon monoxide,tonnes,3.03,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Au,21.29470024,0.688329445829647,0.09794165672011497,Au,metal_mass
QC-MAIN-e7e6a960,,Carbon monoxide,tonnes,3.03,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Ag,9.642085,0.3116705541703531,0.09794165672011498,Ag,metal_mass
QC-MAIN-e7e6a960,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,9.03,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Au,21.29470024,0.688329445829647,0.29188553141341195,Au,metal_mass
QC-MAIN-e7e6a960,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,9.03,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Ag,9.642085,0.3116705541703531,0.29188553141341195,Ag,metal_mass
QC-MAIN-e7e6a960,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,1.73,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Au,21.29470024,0.688329445829647,0.05592048386990064,Au,metal_mass
QC-MAIN-e7e6a960,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,1.73,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Ag,9.642085,0.3116705541703531,0.05592048386990064,Ag,metal_mass
QC-MAIN-e7e6a960,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,0.61,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Au,21.29470024,0.688329445829647,0.019717627260485194,Au,metal_mass
QC-MAIN-e7e6a960,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,0.61,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Ag,9.642085,0.3116705541703531,0.019717627260485194,Ag,metal_mass
QC-MAIN-e7e6a960,,Total particulate matter,tonnes,7.86,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Au,21.29470024,0.688329445829647,0.25406647584821906,Au,metal_mass
QC-MAIN-e7e6a960,,Total particulate matter,tonnes,7.86,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Ag,9.642085,0.3116705541703531,0.25406647584821906,Ag,metal_mass
QC-MAIN-e7e6a960,,Volatile Organic Compounds (Total),tonnes,0.5,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Au,21.29470024,0.688329445829647,0.01616198955777475,Au,metal_mass
QC-MAIN-e7e6a960,,Volatile Organic Compounds (Total),tonnes,0.5,QC-MAIN-e7e6a960,"Au and Ag, OP mining and beneficiation at Canadian Malartic",Ag,9.642085,0.3116705541703531,0.01616198955777475,Ag,metal_mass
NU-MAIN-8b0264c9,,Arsenic (and its compounds),kg,0.950969,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,0.07816705614676848,Au,metal_mass
NU-MAIN-8b0264c9,,Arsenic (and its compounds),kg,0.950969,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,0.07816705614676848,Ag,metal_mass
NU-MAIN-8b0264c9,,Cadmium (and its compounds),kg,0.203747,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,0.01674744727613165,Au,metal_mass
NU-MAIN-8b0264c9,,Cadmium (and its compounds),kg,0.203747,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,0.01674744727613165,Ag,metal_mass
NU-MAIN-8b0264c9,,Carbon monoxide,tonnes,434.002636,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,35.67383207660558,Au,metal_mass
NU-MAIN-8b0264c9,,Carbon monoxide,tonnes,434.002636,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,35.67383207660557,Ag,metal_mass
NU-MAIN-8b0264c9,,Chromium (and its compounds),tonnes,0.000219,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,1.8001202243335275e-05,Au,metal_mass
NU-MAIN-8b0264c9,,Chromium (and its compounds),tonnes,0.000219,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,1.800120224333527e-05,Ag,metal_mass
NU-MAIN-8b0264c9,,Cobalt (and its compounds),kg,0.002818,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,0.0002316319083183507,Au,metal_mass
NU-MAIN-8b0264c9,,Cobalt (and its compounds),kg,0.002818,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,0.00023163190831835067,Ag,metal_mass
NU-MAIN-8b0264c9,,Copper (and its compounds),tonnes,0.000968,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,7.956695786095225e-05,Au,metal_mass
NU-MAIN-8b0264c9,,Copper (and its compounds),tonnes,0.000968,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,7.956695786095225e-05,Ag,metal_mass
NU-MAIN-8b0264c9,,Dioxins and furans - total,g TEQ,0.001444,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,0.00011869285862728826,Au,metal_mass
NU-MAIN-8b0264c9,,Dioxins and furans - total,g TEQ,0.001444,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,0.00011869285862728827,Ag,metal_mass
NU-MAIN-8b0264c9,,Hydrochloric acid,tonnes,2.18248,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,0.17939389895906102,Au,metal_mass
NU-MAIN-8b0264c9,,Hydrochloric acid,tonnes,2.18248,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,0.179393898959061,Ag,metal_mass
NU-MAIN-8b0264c9,,Lead (and its compounds),kg,1.624417,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,0.13352264358224636,Au,metal_mass
NU-MAIN-8b0264c9,,Lead (and its compounds),kg,1.624417,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,0.13352264358224636,Ag,metal_mass
NU-MAIN-8b0264c9,,Manganese (and its compounds),tonnes,0.000408,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,3.353648637114516e-05,Au,metal_mass
NU-MAIN-8b0264c9,,Manganese (and its compounds),tonnes,0.000408,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,3.353648637114516e-05,Ag,metal_mass
NU-MAIN-8b0264c9,,Nickel (and its compounds),tonnes,0.000184,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,1.5124297775222328e-05,Au,metal_mass
NU-MAIN-8b0264c9,,Nickel (and its compounds),tonnes,0.000184,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,1.5124297775222328e-05,Ag,metal_mass
NU-MAIN-8b0264c9,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,1636.562586,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,134.52097760028207,Au,metal_mass
NU-MAIN-8b0264c9,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,1636.562586,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,134.52097760028207,Ag,metal_mass
NU-MAIN-8b0264c9,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,26.086918,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,2.1442734558141705,Au,metal_mass
NU-MAIN-8b0264c9,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,26.086918,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,2.14427345581417,Ag,metal_mass
NU-MAIN-8b0264c9,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,24.895701,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,2.0463586698201106,Au,metal_mass
NU-MAIN-8b0264c9,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,24.895701,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,2.04635866982011,Ag,metal_mass
NU-MAIN-8b0264c9,,Selenium (and its compounds),kg,0.884657,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,0.0727163907442112,Au,metal_mass
NU-MAIN-8b0264c9,,Selenium (and its compounds),kg,0.884657,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,0.07271639074421118,Ag,metal_mass
NU-MAIN-8b0264c9,,Thallium (and its compounds),kg,0.002537,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,0.00020853447530292963,Au,metal_mass
NU-MAIN-8b0264c9,,Thallium (and its compounds),kg,0.002537,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,0.00020853447530292963,Ag,metal_mass
NU-MAIN-8b0264c9,,Total particulate matter,tonnes,32.814761,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,2.697283786884524,Au,metal_mass
NU-MAIN-8b0264c9,,Total particulate matter,tonnes,32.814761,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,2.697283786884524,Ag,metal_mass
NU-MAIN-8b0264c9,,Vanadium (and its compounds),tonnes,5e-06,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,4.109863525875633e-07,Au,metal_mass
NU-MAIN-8b0264c9,,Vanadium (and its compounds),tonnes,5e-06,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,4.109863525875633e-07,Ag,metal_mass
NU-MAIN-8b0264c9,,Volatile Organic Compounds (Total),tonnes,41.799029,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,3.4357660940823567,Au,metal_mass
NU-MAIN-8b0264c9,,Volatile Organic Compounds (Total),tonnes,41.799029,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,3.4357660940823562,Ag,metal_mass
NU-MAIN-8b0264c9,,Zinc (and its compounds),tonnes,0.00608,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Au,11.3260595934999,0.9309711843043807,0.000499759404746477,Au,metal_mass
NU-MAIN-8b0264c9,,Zinc (and its compounds),tonnes,0.00608,NU-MAIN-8b0264c9,"Au and Ag, OP and UG mining and beneficiation at Meliadine",Ag,0.8397945,0.06902881569561928,0.000499759404746477,Ag,metal_mass
QC-MAIN-c0660aec,,Arsenic (and its compounds),kg,0.37,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Au,4.38505127595036,0.10084283034305629,0.008508873643408955,Au,metal_mass
QC-MAIN-c0660aec,,Arsenic (and its compounds),kg,0.37,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Ag,0.062207,0.0014305716290149751,0.008508873643408955,Ag,metal_mass
QC-MAIN-c0660aec,,Arsenic (and its compounds),kg,0.37,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Zn,39.036758,0.8977265980279288,0.008508873643408955,Zn,metal_mass
QC-MAIN-c0660aec,,Chromium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Au,4.38505127595036,0.10084283034305629,2.2996955792997175e-08,Au,metal_mass
QC-MAIN-c0660aec,,Chromium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Ag,0.062207,0.0014305716290149751,2.299695579299717e-08,Ag,metal_mass
QC-MAIN-c0660aec,,Chromium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Zn,39.036758,0.8977265980279288,2.2996955792997175e-08,Zn,metal_mass
QC-MAIN-c0660aec,,Cobalt (and its compounds),kg,0.00012,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Au,4.38505127595036,0.10084283034305629,2.759634695159661e-06,Au,metal_mass
QC-MAIN-c0660aec,,Cobalt (and its compounds),kg,0.00012,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Ag,0.062207,0.0014305716290149751,2.759634695159661e-06,Ag,metal_mass
QC-MAIN-c0660aec,,Cobalt (and its compounds),kg,0.00012,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Zn,39.036758,0.8977265980279288,2.759634695159661e-06,Zn,metal_mass
QC-MAIN-c0660aec,,Copper (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Au,4.38505127595036,0.10084283034305629,6.899086737899152e-08,Au,metal_mass
QC-MAIN-c0660aec,,Copper (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Ag,0.062207,0.0014305716290149751,6.899086737899152e-08,Ag,metal_mass
QC-MAIN-c0660aec,,Copper (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Zn,39.036758,0.8977265980279288,6.899086737899153e-08,Zn,metal_mass
QC-MAIN-c0660aec,,Lead (and its compounds),kg,9.36,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Au,4.38505127595036,0.10084283034305629,0.2152515062224535,Au,metal_mass
QC-MAIN-c0660aec,,Lead (and its compounds),kg,9.36,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Ag,0.062207,0.0014305716290149751,0.2152515062224535,Ag,metal_mass
QC-MAIN-c0660aec,,Lead (and its compounds),kg,9.36,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Zn,39.036758,0.8977265980279288,0.21525150622245354,Zn,metal_mass
QC-MAIN-c0660aec,,Manganese (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Au,4.38505127595036,0.10084283034305629,6.899086737899152e-08,Au,metal_mass
QC-MAIN-c0660aec,,Manganese (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Ag,0.062207,0.0014305716290149751,6.899086737899152e-08,Ag,metal_mass
QC-MAIN-c0660aec,,Manganese (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Zn,39.036758,0.8977265980279288,6.899086737899153e-08,Zn,metal_mass
QC-MAIN-c0660aec,,Nickel (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Au,4.38505127595036,0.10084283034305629,2.2996955792997175e-08,Au,metal_mass
QC-MAIN-c0660aec,,Nickel (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Ag,0.062207,0.0014305716290149751,2.299695579299717e-08,Ag,metal_mass
QC-MAIN-c0660aec,,Nickel (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Zn,39.036758,0.8977265980279288,2.2996955792997175e-08,Zn,metal_mass
QC-MAIN-c0660aec,,Total particulate matter,tonnes,0.019,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Au,4.38505127595036,0.10084283034305629,0.00043694216006694625,Au,metal_mass
QC-MAIN-c0660aec,,Total particulate matter,tonnes,0.019,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Ag,0.062207,0.0014305716290149751,0.0004369421600669463,Ag,metal_mass
QC-MAIN-c0660aec,,Total particulate matter,tonnes,0.019,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Zn,39.036758,0.8977265980279288,0.0004369421600669463,Zn,metal_mass
QC-MAIN-c0660aec,,Vanadium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Au,4.38505127595036,0.10084283034305629,2.2996955792997175e-08,Au,metal_mass
QC-MAIN-c0660aec,,Vanadium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Ag,0.062207,0.0014305716290149751,2.299695579299717e-08,Ag,metal_mass
QC-MAIN-c0660aec,,Vanadium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Zn,39.036758,0.8977265980279288,2.2996955792997175e-08,Zn,metal_mass
QC-MAIN-c0660aec,,Zinc (and its compounds),tonnes,6e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Au,4.38505127595036,0.10084283034305629,1.3798173475798304e-07,Au,metal_mass
QC-MAIN-c0660aec,,Zinc (and its compounds),tonnes,6e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Ag,0.062207,0.0014305716290149751,1.3798173475798304e-07,Ag,metal_mass
QC-MAIN-c0660aec,,Zinc (and its compounds),tonnes,6e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, UG mining and beneficiation at Goldex",Zn,39.036758,0.8977265980279288,1.3798173475798306e-07,Zn,metal_mass
ON-MAIN-687b8c8d,,Ammonia (total),tonnes,0.483,ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Au,4.0869999,1.0,0.1181795967257058,Au,metal_mass
ON-MAIN-7607a50e,,Antimony (and its compounds),tonnes,7e-06,ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,1.2158566078467396e-06,Au,metal_mass
ON-MAIN-687b8c8d,,Arsenic (and its compounds),kg,1.8225,ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Au,4.0869999,1.0,0.4459261180799148,Au,metal_mass
ON-MAIN-7607a50e,,Arsenic (and its compounds),kg,0.032638,ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,0.005669018280985983,Au,metal_mass
ON-MAIN-687b8c8d,,Cadmium (and its compounds),kg,0.0138,ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Au,4.0869999,1.0,0.003376559906448737,Au,metal_mass
ON-MAIN-7607a50e,,Cadmium (and its compounds),kg,0.106318,ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,0.01846677754757852,Au,metal_mass
ON-MAIN-7607a50e,,Carbon disulphide,tonnes,30.228766,ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,5.250549269736122,Au,metal_mass
ON-MAIN-687b8c8d,,Carbon monoxide,tonnes,96.4102,ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Au,4.0869999,1.0,23.589479412514788,Au,metal_mass
ON-MAIN-7607a50e,,Carbon monoxide,tonnes,214.673254,ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,37.287413486265926,Au,metal_mass
ON-MAIN-687b8c8d,,Chromium (and its compounds),tonnes,0.002,ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Au,4.0869999,1.0,0.0004893565081809764,Au,metal_mass
ON-MAIN-7607a50e,,Chromium (and its compounds),tonnes,0.000909,ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,0.00015788766521895517,Au,metal_mass
ON-MAIN-687b8c8d,,Cobalt (and its compounds),kg,0.3701,ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Au,4.0869999,1.0,0.09055542183888968,Au,metal_mass
ON-MAIN-7607a50e,,Cobalt (and its compounds),kg,0.096206,ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,0.016710385830643347,Au,metal_mass
ON-MAIN-687b8c8d,,Copper (and its compounds),tonnes,0.0013,ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Au,4.0869999,1.0,0.00031808173031763466,Au,metal_mass
ON-MAIN-7607a50e,,Copper (and its compounds),tonnes,0.001595,ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,0.00027704161278793563,Au,metal_mass
ON-MAIN-687b8c8d,,Lead (and its compounds),kg,0.3765,ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Au,4.0869999,1.0,0.09212136266506882,Au,metal_mass
ON-MAIN-7607a50e,,Lead (and its compounds),kg,0.327258,ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,0.05684268596724404,Au,metal_mass
ON-MAIN-687b8c8d,,Manganese (and its compounds),tonnes,0.0169,ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Au,4.0869999,1.0,0.004135062494129251,Au,metal_mass
ON-MAIN-7607a50e,,Manganese (and its compounds),tonnes,0.009174,ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,0.0015934669314837126,Au,metal_mass
ON-MAIN-687b8c8d,,Mercury (and its compounds),tonnes,1.55e-05,ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Au,4.0869999,1.0,3.7925129384025675e-06,Au,metal_mass
ON-MAIN-687b8c8d,,Nickel (and its compounds),tonnes,0.0017,ON-MAIN-687b8c8d,"Au, UG mining and beneficiation at Island",Au,4.0869999,1.0,0.00041595303195382993,Au,metal_mass
ON-MAIN-7607a50e,,Nickel (and its compounds),tonnes,0.000378,ON-MAIN-7607a50e,"Au, UG mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,6.565625682372393e-05,Au,metal_mass
