Commodity,Climate change HH LT (DALY),Climate change HH ST (DALY),Human toxicity cancer LT (DALY),Human toxicity cancer ST (DALY),Human toxicity non-cancer LT (DALY),Human toxicity non-cancer ST (DALY),Ionizing radiations HH (DALY),Ozone layer depletion (DALY),Particulate matter formation (DALY),Photochemical ozone HH (DALY),Water availability HH (DALY)
Cu concentrate from Au mine,5.496764386052943e-06,1.7336819132696057e-06,7.0857076959604395e-09,4.2058611738119297e-07,2.372096141811499e-07,2.6892523728868548e-06,2.355912495471088e-09,1.5755991060038157e-11,9.861764601238406e-07,5.438528578284332e-09,2.5763906586482362e-06
Cu concentrate from Cu mine,6.243308976241931e-06,2.0237469823891097e-06,1.5813479822410865e-08,5.461883606584853e-07,4.969485875452965e-07,3.0174300611605384e-07,1.2865848029894807e-08,1.7188007320509857e-11,3.054721070886566e-06,1.8123086096959395e-08,4.6651128517151115e-06
Au-Ag ingot,0.015294414343059363,0.004823865038165656,1.9715552810469964e-05,0.0011702554465231594,0.0006600213951450569,0.007482682063616259,6.555184249468024e-06,4.3840092122783365e-08,0.0027439763327498706,1.5132376761425388e-05,0.007168651566659356
Pb concentrate,2.4598697605147143e-06,7.758440085239329e-07,3.17094144364544e-09,1.8821746900086856e-07,1.0615422312023221e-07,1.203473588633562e-06,1.0542998467595906e-09,7.051000074190799e-12,4.413261065466677e-07,2.433808461846808e-09,1.1529665482620322e-06
Zn concentrate,2.4860386157396605e-06,7.840976769697833e-07,3.2046749263900536e-09,1.902197823652154e-07,1.072835261754134e-07,1.2162764326111291e-06,1.0655158087683394e-09,7.126010811016568e-12,4.460210732632338e-07,2.4597000943792094e-09,1.1652321531608646e-06
Ni concentrate,2.5786663776641186e-06,8.260472172915459e-07,2.0722393942469664e-09,4.0528649718745694e-08,6.263542116588081e-08,2.9220938771824195e-08,1.82117050903967e-10,7.91349387330598e-12,5.117127208619637e-07,2.920935093446723e-09,1.6893810540873557e-07
U yellowcake,0.0005520415711291387,0.0001748134085159583,5.1944848299973075e-05,3.1882661828348084e-05,0.0008922376405957422,3.9489077643175385e-05,0.000862874057811351,1.639585071960609e-09,0.0003606978552161459,9.183413699047738e-07,5.1268034162436915e-05
