raw_material,activity_name,reference_product,location,exchange_type,input_name,input_database,input_code,amount,unit,comment
Ni concentrate from AU (Wei),[M+C] Nickel (Ni) ore mining and concentration (for Ni Class 1),Ni concentrate,AU,technosphere,"market for diesel, burned in building machine",ecoinvent-3.10-cutoff,7b503114dd17d341a5d418812fc977be,3.78,megajoule,
Ni concentrate from AU (Wei),[M+C] Nickel (Ni) ore mining and concentration (for Ni Class 1),Ni concentrate,AU,technosphere,"market for electricity, medium voltage",ecoinvent-3.10-cutoff,5c11846265475a1ef9369ce4cb55f9be,2.283,kilowatt hour,
Ni concentrate from AU (Wei),[M+C] Nickel (Ni) ore mining and concentration (for Ni Class 1),Ni concentrate,AU,technosphere,"market for electricity, medium voltage",ecoinvent-3.10-cutoff,5c11846265475a1ef9369ce4cb55f9be,3.064,kilowatt hour,
Ni concentrate from AU (Wei),[M+C] Nickel (Ni) ore mining and concentration (for Ni Class 1),Ni concentrate,AU,technosphere,"market for natural gas, high pressure",ecoinvent-3.10-cutoff,168124822c7af05dd85d4e82cedfb116,0.2231292517006803,cubic meter,
