raw_material,activity_name,reference_product,location,exchange_type,input_name,input_database,input_code,amount,unit,comment
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Antimony ion,biosphere3,43b29ad9-26dd-4838-b931-6216e55a0120,8.390828084435811e-09,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Arsenic ion,biosphere3,7348af7c-e102-4a03-a0df-efce16469eed,6.293121063326857e-08,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Barium II,biosphere3,24cf82f8-c517-4fef-8f93-17519adb855e,1.7397308294863292e-11,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Beryllium II,biosphere3,5d4b497b-d265-42d1-a41a-113785a6d694,1.0914255601130579e-07,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Boron,biosphere3,512364ac-5bba-4b77-8712-981247617519,4.195414042217911e-07,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Cadmium II,biosphere3,e2d58f90-9aac-4ac4-87f7-bbd6cfc358e3,4.6149554464396965e-09,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,"Carbon dioxide, fossil",biosphere3,aa7cac3a-3625-41d4-bc54-33e2cf11ec46,0.052062715331545543,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Carbon disulfide,biosphere3,15f9ebbb-b1b5-4bf7-88c6-d99424f5eced,0.009120465309169365,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Chromium III,biosphere3,4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5,4.1954140422179115e-06,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Cobalt II,biosphere3,b10faa87-2c1d-4f6e-aa65-9f80b376939a,8.390828084435811e-07,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Copper ion,biosphere3,e336eee7-148a-4d1c-8027-780cbfafa12b,2.0977070211089558e-06,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Cyanide,biosphere3,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,5.281099043786462e-16,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Fluorine,biosphere3,b8d738ce-98cd-4487-88f9-686209bd1376,3.985643340107013e-05,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Lead II,biosphere3,2718482b-8399-442e-b89a-52fbcc22d2e6,5.873579659105071e-07,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Manganese II,biosphere3,2460f868-54a9-404c-bec8-c809a44ae72c,3.985643340107013e-05,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Mercury II,biosphere3,5ec9c16a-959d-44cd-be7d-a935727d2151,2.0977070211089553e-09,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Molybdenum VI,biosphere3,5fa36ce3-aed0-443b-a09d-4cdf25b41995,1.336831812581706e-14,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Nickel II,biosphere3,e8fc62ba-678e-4706-97d2-b79d83e227d5,3.356331233774331e-06,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Nitrogen oxides,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,5.002958495815872e-08,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,"Particulate Matter, < 2.5 um",biosphere3,66f50b33-fd62-4fdd-a373-c5b0de7de00d,0.0020622365524075458,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,"Particulate Matter, > 10 um",biosphere3,7678cec7-b8e1-439d-8242-99cd452834b1,0.021333326941625912,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,"Particulate Matter, > 2.5 um and < 10um",biosphere3,295c9740-6fdb-4676-9eb8-15e3786f713d,0.01855857692814562,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Selenium IV,biosphere3,e6551223-73b6-4289-b841-c5cdeb25abd9,2.0977070211089553e-09,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Water,biosphere3,09872080-d143-4fb1-a3a5-647b077107ff,0.008166294570465513,cubic meter,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Zinc II,biosphere3,ada3ecfe-8244-4389-bcce-e83ca4f66e09,7.971286680214026e-06,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Aluminium III,biosphere3,97e498ec-f323-4ec6-bcc0-d8a4c853bae3,1.4104256714812665e-06,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Arsenic ion,biosphere3,8c8ffaa5-84ed-4668-ba7d-80fd0f47013f,4.8174437417182026e-08,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,"BOD5, Biological Oxygen Demand",biosphere3,70d467b6-115e-43c5-add2-441de9411348,0.000170116381477978,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,"COD, Chemical Oxygen Demand",biosphere3,fc0b5c85-3b49-42c2-a3fd-db7e57b696e3,0.00017011436608678127,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Cadmium II,biosphere3,af83b42f-a4e6-4457-be74-46a87798f82a,5.155392297309167e-09,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Calcium II,biosphere3,ac066c02-b403-407b-a1f0-b29ad0f8188f,0.011199739525422447,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Chromium III,biosphere3,e34d3da4-a3d5-41be-84b5-458afe32c990,8.924926231439401e-09,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
Cu concentrate,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore",CA,biosphere,Cobalt II,biosphere3,d4291dd5-dae8-47fa-bf06-466fcecbc210,1.2752204411440422e-08,kilogram,"Original amount reported in Classen et al. (2009) regionalised based on geography-specific ore grade (see Sampling Procedure and Turner & Hischier, 2020 for details).

References: 
Classen, M., Althaus, H.-J., Blaser, S., Scharnhost, W., Tuchschmid, M., Jungbluth, N., & Emmenegger, M. F. (2009). Life cycle inventories of metals. Final report, ecoinvent data v2.1, No. 10. Dübendorf, Switzerland.
Turner & Hischier (2020). Life cycle inventories of pyrometallurgical copper production and anode slime processing. Empa, St. Gallen, Switzerland."
